Year,Month,Day,MJD,UT1R-TAI
2013,4,8,56390.0,-34.9705616258477
2013,4,9,56391.0,-34.97195006852911
2013,4,10,56392.0,-34.9732947946628
2013,4,11,56393.0,-34.974609182796186
2013,4,12,56394.0,-34.97590112744423
2013,4,13,56395.0,-34.97718224120917
2013,4,14,56396.0,-34.97846915500494
2013,4,15,56397.0,-34.97977919167445
2013,4,16,56398.0,-34.981111740491954
2013,4,17,56399.0,-34.98245068910715
2013,4,18,56400.0,-34.98376122340904
2013,4,19,56401.0,-34.98504625986093
2013,4,20,56402.0,-34.98633256071934
2013,4,21,56403.0,-34.98762734039804
2013,4,22,56404.0,-34.988919704054396
2013,4,23,56405.0,-34.990202929135336
2013,4,24,56406.0,-34.99148579780607
2013,4,25,56407.0,-34.99281094560945
2013,4,26,56408.0,-34.99417030320982
2013,4,27,56409.0,-34.99551153244554
2013,4,28,56410.0,-34.996832563443164
2013,4,29,56411.0,-34.99816140377115
2013,4,30,56412.0,-34.99950081473771
2013,5,1,56413.0,-35.00082246933699
2013,5,2,56414.0,-35.002127355051684
2013,5,3,56415.0,-35.00343496834092
2013,5,4,56416.0,-35.004763132754064
2013,5,5,56417.0,-35.00610790924829
2013,5,6,56418.0,-35.007461527197805
2013,5,7,56419.0,-35.00882062396598
2013,5,8,56420.0,-35.01017704010989
2013,5,9,56421.0,-35.011517695394936
2013,5,10,56422.0,-35.01284823149508
2013,5,11,56423.0,-35.014182201343
2013,5,12,56424.0,-35.01550650358453
2013,5,13,56425.0,-35.01680288107887
2013,5,14,56426.0,-35.0180760319185
2013,5,15,56427.0,-35.01935552858885
2013,5,16,56428.0,-35.02061394209343
2013,5,17,56429.0,-35.021856071729715
2013,5,18,56430.0,-35.02311450289984
2013,5,19,56431.0,-35.02438136871651
2013,5,20,56432.0,-35.02562240786732
2013,5,21,56433.0,-35.02682752586069
2013,5,22,56434.0,-35.0279912929609
2013,5,23,56435.0,-35.0291414468133
2013,5,24,56436.0,-35.03029759742906
2013,5,25,56437.0,-35.03145688815285
2013,5,26,56438.0,-35.03257793019344
2013,5,27,56439.0,-35.03361742065188
2013,5,28,56440.0,-35.03455327240045
2013,5,29,56441.0,-35.0354011436349
2013,5,30,56442.0,-35.03617869584071
2013,5,31,56443.0,-35.036874052510036
2013,6,1,56444.0,-35.03747377810421
2013,6,2,56445.0,-35.03801117213445
2013,6,3,56446.0,-35.038536663467895
2013,6,4,56447.0,-35.03909091390549
2013,6,5,56448.0,-35.039671988125924
2013,6,6,56449.0,-35.040277270265314
2013,6,7,56450.0,-35.04089788557784
2013,6,8,56451.0,-35.04151989197606
2013,6,9,56452.0,-35.04213292414796
2013,6,10,56453.0,-35.0427399523813
2013,6,11,56454.0,-35.04335630195829
2013,6,12,56455.0,-35.04399011966281
2013,6,13,56456.0,-35.04463874227916
2013,6,14,56457.0,-35.04529370265888
2013,6,15,56458.0,-35.0459538120974
2013,6,16,56459.0,-35.04661569869915
2013,6,17,56460.0,-35.04729762198013
2013,6,18,56461.0,-35.047985493220324
2013,6,19,56462.0,-35.04867727183262
2013,6,20,56463.0,-35.04937403995777
2013,6,21,56464.0,-35.05008107025123
2013,6,22,56465.0,-35.050786527490075
2013,6,23,56466.0,-35.051479234011595
2013,6,24,56467.0,-35.05215468177299
2013,6,25,56468.0,-35.052806303369685
2013,6,26,56469.0,-35.053419929722644
2013,6,27,56470.0,-35.05397172251678
2013,6,28,56471.0,-35.05446507576452
2013,6,29,56472.0,-35.054883971018945
2013,6,30,56473.0,-35.05524224756195
2013,7,1,56474.0,-35.05556869739345
2013,7,2,56475.0,-35.05585239144881
2013,7,3,56476.0,-35.05606185118162
2013,7,4,56477.0,-35.05623609626353
2013,7,5,56478.0,-35.05640600617282
2013,7,6,56479.0,-35.05656152122789
2013,7,7,56480.0,-35.056707261553036
2013,7,8,56481.0,-35.05686444194856
2013,7,9,56482.0,-35.05705199522609
2013,7,10,56483.0,-35.05728438591139
2013,7,11,56484.0,-35.05755272761449
2013,7,12,56485.0,-35.05783965268483
2013,7,13,56486.0,-35.05812680781518
2013,7,14,56487.0,-35.058397820049464
2013,7,15,56488.0,-35.05865863116045
2013,7,16,56489.0,-35.058920927010426
2013,7,17,56490.0,-35.059203110480354
2013,7,18,56491.0,-35.05952136666922
2013,7,19,56492.0,-35.059865268121634
2013,7,20,56493.0,-35.06020151982844
2013,7,21,56494.0,-35.06049981273238
2013,7,22,56495.0,-35.06074911435834
2013,7,23,56496.0,-35.06096571678948
2013,7,24,56497.0,-35.06116436425405
2013,7,25,56498.0,-35.06137723799562
2013,7,26,56499.0,-35.06158658080564
2013,7,27,56500.0,-35.061815777614584
2013,7,28,56501.0,-35.06208199122307
2013,7,29,56502.0,-35.06237209656284
2013,7,30,56503.0,-35.06268056279037
2013,7,31,56504.0,-35.06299883368367
2013,8,1,56505.0,-35.06332501382584
2013,8,2,56506.0,-35.06365622802935
2013,8,3,56507.0,-35.0639922021439
2013,8,4,56508.0,-35.064329294170314
2013,8,5,56509.0,-35.064660856667
2013,8,6,56510.0,-35.06497259715046
2013,8,7,56511.0,-35.06524678116514
2013,8,8,56512.0,-35.0654995806957
2013,8,9,56513.0,-35.06576299485244
2013,8,10,56514.0,-35.066056377910186
2013,8,11,56515.0,-35.06633683042709
2013,8,12,56516.0,-35.066554298599904
2013,8,13,56517.0,-35.06674009178735
2013,8,14,56518.0,-35.0669599713251
2013,8,15,56519.0,-35.06721502333996
2013,8,16,56520.0,-35.067501473013614
2013,8,17,56521.0,-35.06782526581778
2013,8,18,56522.0,-35.06819477506588
2013,8,19,56523.0,-35.06856354381454
2013,8,20,56524.0,-35.06891931977255
2013,8,21,56525.0,-35.069244485978835
2013,8,22,56526.0,-35.06952781779447
2013,8,23,56527.0,-35.06979143765373
2013,8,24,56528.0,-35.07004733620324
2013,8,25,56529.0,-35.07033128326859
2013,8,26,56530.0,-35.070686904281025
2013,8,27,56531.0,-35.071094594489836
2013,8,28,56532.0,-35.07152090527401
2013,8,29,56533.0,-35.071938350986166
2013,8,30,56534.0,-35.07233919569241
2013,8,31,56535.0,-35.07272441509153
2013,9,1,56536.0,-35.07312978907293
2013,9,2,56537.0,-35.07356573314315
2013,9,3,56538.0,-35.0740073819613
2013,9,4,56539.0,-35.07444106246658
2013,9,5,56540.0,-35.074892342366645
2013,9,6,56541.0,-35.07536975687894
2013,9,7,56542.0,-35.07586137307462
2013,9,8,56543.0,-35.07636418610827
