Year,Month,Day,MJD,UT1R-TAI,LOD
2008,6,6,54623,-33.52716513,0.0003652
2008,6,7,54624,-33.52802206,0.0005241
2008,6,8,54625,-33.52884682,0.0007117
2008,6,9,54626,-33.52966148,0.0008849
2008,6,10,54627,-33.53050654,0.0010049
2008,6,11,54628,-33.53139163,0.0009854
2008,6,12,54629,-33.53224389,0.0008261
2008,6,13,54630,-33.53302237,0.0006363
2008,6,14,54631,-33.53377394,0.0004462
2008,6,15,54632,-33.53451862,0.0002401
2008,6,16,54633,-33.53525893,0.0001273
2008,6,17,54634,-33.53607872,4.35e-05
2008,6,18,54635,-33.53692233,-3.66E-05
2008,6,19,54636,-33.53773217,-8.47E-05
2008,6,20,54637,-33.53849896,-4.67E-05
2008,6,21,54638,-33.53924479,8.92e-05
2008,6,22,54639,-33.53999716,0.0003007
2008,6,23,54640,-33.54077136,0.0005437
2008,6,24,54641,-33.54156032,0.0007657
2008,6,25,54642,-33.54234735,0.0009313
2008,6,26,54643,-33.54313327,0.001021
2008,6,27,54644,-33.54392173,0.0010037
2008,6,28,54645,-33.54470877,0.000875
2008,6,29,54646,-33.54551778,0.0006867
2008,6,30,54647,-33.54637423,0.0004791
2008,7,1,54648,-33.54724749,0.0002745
2008,7,2,54649,-33.54807583,0.0001452
2008,7,3,54650,-33.54885917,0.0001858
2008,7,4,54651,-33.54963314,0.0003679
2008,7,5,54652,-33.55037719,0.0005629
2008,7,6,54653,-33.55105359,0.0007108
2008,7,7,54654,-33.55169779,0.0008087
2008,7,8,54655,-33.55231694,0.0007868
2008,7,9,54656,-33.55287273,0.0006462
2008,7,10,54657,-33.55338971,0.0004773
2008,7,11,54658,-33.5538978,0.0002798
2008,7,12,54659,-33.5543559,3.18e-05
2008,7,13,54660,-33.55476239,-0.0001831
2008,7,14,54661,-33.55516514,-0.000315
2008,7,15,54662,-33.55559006,-0.0003788
2008,7,16,54663,-33.55603379,-0.0003822
2008,7,17,54664,-33.5564826,-0.000322
2008,7,18,54665,-33.55692248,-0.0002029
2008,7,19,54666,-33.5573345,-2.34E-05
2008,7,20,54667,-33.55776446,0.0002447
2008,7,21,54668,-33.5582604,0.0005369
2008,7,22,54669,-33.55881315,0.0007451
2008,7,23,54670,-33.55935248,0.0008061
2008,7,24,54671,-33.5598501,0.0007589
2008,7,25,54672,-33.56032793,0.0006457
2008,7,26,54673,-33.56083717,0.0004954
2008,7,27,54674,-33.56139754,0.0003134
2008,7,28,54675,-33.56199362,0.0001347
2008,7,29,54676,-33.56259268,1.52e-05
2008,7,30,54677,-33.5631634,4.7e-06
2008,7,31,54678,-33.56369287,0.0001169
2008,8,1,54679,-33.56417432,0.00031
2008,8,2,54680,-33.56461194,0.0005255
2008,8,3,54681,-33.5650365,0.0007102
2008,8,4,54682,-33.56547578,0.0008028
2008,8,5,54683,-33.56592496,0.0007646
2008,8,6,54684,-33.56635947,0.0006139
2008,8,7,54685,-33.56676954,0.0004116
2008,8,8,54686,-33.56717193,0.0002146
2008,8,9,54687,-33.56759185,4.84e-05
2008,8,10,54688,-33.56803974,-8.33E-05
2008,8,11,54689,-33.56851078,-0.000173
2008,8,12,54690,-33.56899227,-0.0002071
2008,8,13,54691,-33.56947432,-0.0001722
2008,8,14,54692,-33.56994653,-6.70E-05
2008,8,15,54693,-33.57040471,9.39e-05
2008,8,16,54694,-33.5708176,0.000269
2008,8,17,54695,-33.5711703,0.0004584
2008,8,18,54696,-33.57150201,0.0006614
2008,8,19,54697,-33.57185727,0.0008196
2008,8,20,54698,-33.57225262,0.0008614
2008,8,21,54699,-33.57265402,0.0007509
2008,8,22,54700,-33.57304827,0.0005551
2008,8,23,54701,-33.57346778,0.0003494
2008,8,24,54702,-33.57391592,0.0001598
2008,8,25,54703,-33.57437973,4.62e-05
2008,8,26,54704,-33.57487709,6.71e-05
2008,8,27,54705,-33.57539978,0.0001925
2008,8,28,54706,-33.57591107,0.0003845
2008,8,29,54707,-33.57640701,0.0006235
2008,8,30,54708,-33.57690445,0.000859
2008,8,31,54709,-33.57743982,0.0010391
2008,9,1,54710,-33.57802612,0.0010948
2008,9,2,54711,-33.57861868,0.0009932
2008,9,3,54712,-33.57918659,0.0008
2008,9,4,54713,-33.57974071,0.0005932
2008,9,5,54714,-33.58031133,0.0003994
2008,9,6,54715,-33.58087201,0.0002115
2008,9,7,54716,-33.58144202,0.000113
2008,9,8,54717,-33.58208326,0.0001292
2008,9,9,54718,-33.5828,0.0001999
2008,9,10,54719,-33.58354821,0.0003103
2008,9,11,54720,-33.58432299,0.0005041
2008,9,12,54721,-33.58514631,0.0007712
2008,9,13,54722,-33.58601235,0.0010589
2008,9,14,54723,-33.58692634,0.0013428
2008,9,15,54724,-33.58790475,0.0015705
2008,9,16,54725,-33.588933,0.0016629
2008,9,17,54726,-33.58997723,0.0015862
2008,9,18,54727,-33.59099906,0.0013613
2008,9,19,54728,-33.59198014,0.0010668
2008,9,20,54729,-33.59293084,0.0008001
2008,9,21,54730,-33.59387774,0.0006333
2008,9,22,54731,-33.59483271,0.0005788
2008,9,23,54732,-33.59576112,0.000604
2008,9,24,54733,-33.59661651,0.0007131
2008,9,25,54734,-33.59744885,0.0009336
2008,9,26,54735,-33.59829155,0.0011626
2008,9,27,54736,-33.59913508,0.0013232
2008,9,28,54737,-33.59999807,0.0014126
2008,9,29,54738,-33.60090334,0.0014114
2008,9,30,54739,-33.601848,0.0013076
2008,10,1,54740,-33.60281158,0.0011183
2008,10,2,54741,-33.60375841,0.000875
2008,10,3,54742,-33.60466433,0.0006322
2008,10,4,54743,-33.60552808,0.0004413
2008,10,5,54744,-33.60637208,0.0003388
2008,10,6,54745,-33.60722206,0.0003331
2008,10,7,54746,-33.60809843,0.00042
2008,10,8,54747,-33.60901162,0.0005789
2008,10,9,54748,-33.60994465,0.0007773
2008,10,10,54749,-33.61088127,0.0010054
2008,10,11,54750,-33.61182287,0.0012454
2008,10,12,54751,-33.61276943,0.0014479
2008,10,13,54752,-33.6137174,0.0015677
2008,10,14,54753,-33.61468372,0.0015834
2008,10,15,54754,-33.61568594,0.0014856
2008,10,16,54755,-33.61674885,0.0013064
2008,10,17,54756,-33.6178723,0.0010923
2008,10,18,54757,-33.61905002,0.0009329
2008,10,19,54758,-33.62029996,0.0009084
2008,10,20,54759,-33.62163116,0.001014
2008,10,21,54760,-33.62301317,0.0011848
2008,10,22,54761,-33.62438865,0.0013558
2008,10,23,54762,-33.62571166,0.001494
2008,10,24,54763,-33.62697449,0.0015909
2008,10,25,54764,-33.62820257,0.001639
2008,10,26,54765,-33.62942719,0.0016285
2008,10,27,54766,-33.63068284,0.0015564
2008,10,28,54767,-33.63196898,0.0014067
2008,10,29,54768,-33.63325979,0.0011967
2008,10,30,54769,-33.63453523,0.0009743
2008,10,31,54770,-33.63579215,0.0007867
2008,11,1,54771,-33.63703979,0.0006643
2008,11,2,54772,-33.63828596,0.0006157
2008,11,3,54773,-33.63953162,0.0006305
2008,11,4,54774,-33.64074719,0.0006811
2008,11,5,54775,-33.64190284,0.0007748
2008,11,6,54776,-33.64300875,0.0009357
2008,11,7,54777,-33.6440974,0.0011444
2008,11,8,54778,-33.64517805,0.0013522
2008,11,9,54779,-33.6462811,0.001541
2008,11,10,54780,-33.64744215,0.0016622
2008,11,11,54781,-33.64867746,0.0016619
2008,11,12,54782,-33.64997551,0.0015239
2008,11,13,54783,-33.65131487,0.0012738
2008,11,14,54784,-33.65261109,0.0009679
2008,11,15,54785,-33.65385739,0.0007784
2008,11,16,54786,-33.65509579,0.000779
2008,11,17,54787,-33.65636845,0.0009526
2008,11,18,54788,-33.6577129,0.0012354
2008,11,19,54789,-33.65914564,0.0015417
2008,11,20,54790,-33.66069146,0.0017869
2008,11,21,54791,-33.66227242,0.0018658
2008,11,22,54792,-33.66385549,0.0018426
2008,11,23,54793,-33.66545357,0.0017608
2008,11,24,54794,-33.66707769,0.0016318
2008,11,25,54795,-33.66873703,0.0014724
2008,11,26,54796,-33.67041976,0.0012961
2008,11,27,54797,-33.67212444,0.0011352
2008,11,28,54798,-33.67382881,0.0009927
2008,11,29,54799,-33.67550384,0.0008907
2008,11,30,54800,-33.67714032,0.0008712
2008,12,1,54801,-33.67877809,0.0009487
2008,12,2,54802,-33.68039385,0.0010307
2008,12,3,54803,-33.68190244,0.0011025
2008,12,4,54804,-33.6833495,0.0012619
2008,12,5,54805,-33.68478141,0.0014453
2008,12,6,54806,-33.68619467,0.0015897
2008,12,7,54807,-33.68761345,0.001687
2008,12,8,54808,-33.68904576,0.0016739
2008,12,9,54809,-33.69045267,0.0015087
2008,12,10,54810,-33.69181036,0.0012547
2008,12,11,54811,-33.69315202,0.0009943
2008,12,12,54812,-33.69443982,0.0007416
2008,12,13,54813,-33.69564077,0.0006224
2008,12,14,54814,-33.69684841,0.0007627
2008,12,15,54815,-33.69815347,0.001056
2008,12,16,54816,-33.69949864,0.0012834
2008,12,17,54817,-33.70076306,0.001385
2008,12,18,54818,-33.70197015,0.0014478
2008,12,19,54819,-33.7031741,0.0014382
2008,12,20,54820,-33.70436542,0.0013149
2008,12,21,54821,-33.70553183,0.001129
2008,12,22,54822,-33.70669241,0.0009296
2008,12,23,54823,-33.70783979,0.0007136
2008,12,24,54824,-33.70895896,0.0005002
2008,12,25,54825,-33.71003037,0.0003197
2008,12,26,54826,-33.71106924,0.0002225
2008,12,27,54827,-33.71209894,0.000216
2008,12,28,54828,-33.71312845,0.000282
2008,12,29,54829,-33.71414953,0.0004053
2008,12,30,54830,-33.71517291,0.0005971
2008,12,31,54831,-33.71624147,0.0008455
2009,1,1,54832,-33.71736316,0.0010812
2009,1,2,54833,-33.71851977,0.001254
2009,1,3,54834,-33.71968482,0.0013414
2009,1,4,54835,-33.72083752,0.0013319
2009,1,5,54836,-33.72197024,0.0012312
2009,1,6,54837,-33.72308917,0.0010548
2009,1,7,54838,-33.72419824,0.0008301
2009,1,8,54839,-33.7252878,0.0006196
2009,1,9,54840,-33.72635512,0.0005079
2009,1,10,54841,-33.72741662,0.0005696
2009,1,11,54842,-33.72851225,0.0008033
2009,1,12,54843,-33.72966486,0.0011091
2009,1,13,54844,-33.73084594,0.0013531
2009,1,14,54845,-33.73199993,0.00149
2009,1,15,54846,-33.73312273,0.0015042
2009,1,16,54847,-33.7342176,0.001391
2009,1,17,54848,-33.73527348,0.0011766
2009,1,18,54849,-33.73627606,0.0009159
2009,1,19,54850,-33.73722248,0.0006374
2009,1,20,54851,-33.73810079,0.0003917
2009,1,21,54852,-33.73893041,0.0002032
2009,1,22,54853,-33.73972391,8.4e-05
2009,1,23,54854,-33.74049014,3.19e-05
2009,1,24,54855,-33.741226,6.11e-05
2009,1,25,54856,-33.74194722,0.0001842
2009,1,26,54857,-33.74268006,0.0003741
2009,1,27,54858,-33.74342988,0.0005842
2009,1,28,54859,-33.74418233,0.0007699
2009,1,29,54860,-33.74491385,0.0008967
2009,1,30,54861,-33.74560569,0.0009537
2009,1,31,54862,-33.74626224,0.0009467
2009,2,1,54863,-33.74691104,0.0008883
2009,2,2,54864,-33.74758653,0.0007665
2009,2,3,54865,-33.74829013,0.0005842
2009,2,4,54866,-33.74901474,0.0004608
2009,2,5,54867,-33.74982399,0.0004305
2009,2,6,54868,-33.75071297,0.00048
2009,2,7,54869,-33.7516321,0.0006184
2009,2,8,54870,-33.75255126,0.0008844
2009,2,9,54871,-33.75350063,0.0011855
2009,2,10,54872,-33.75445135,0.0013768
2009,2,11,54873,-33.75534181,0.0014556
2009,2,12,54874,-33.75619025,0.0013834
2009,2,13,54875,-33.75696476,0.0011369
2009,2,14,54876,-33.75762305,0.0008352
2009,2,15,54877,-33.75822149,0.0006048
2009,2,16,54878,-33.75885268,0.0004389
2009,2,17,54879,-33.75953247,0.0003088
2009,2,18,54880,-33.76023756,0.0001826
2009,2,19,54881,-33.76091832,0.0001361
2009,2,20,54882,-33.76160116,0.0001404
2009,2,21,54883,-33.76224744,0.0001908
2009,2,22,54884,-33.76285505,0.0003527
2009,2,23,54885,-33.76349025,0.0005879
2009,2,24,54886,-33.76416923,0.0008411
2009,2,25,54887,-33.76489416,0.0010621
2009,2,26,54888,-33.7656532,0.0012074
2009,2,27,54889,-33.76643349,0.0012615
2009,2,28,54890,-33.76724336,0.0012527
2009,3,1,54891,-33.76812592,0.0011889
2009,3,2,54892,-33.76910156,0.0010867
2009,3,3,54893,-33.7701691,0.0009523
2009,3,4,54894,-33.77127979,0.0008134
2009,3,5,54895,-33.77237813,0.0007422
2009,3,6,54896,-33.77344873,0.0008093
2009,3,7,54897,-33.77451161,0.000985
2009,3,8,54898,-33.77555319,0.0012131
2009,3,9,54899,-33.77657558,0.0014911
2009,3,10,54900,-33.77764487,0.0017409
2009,3,11,54901,-33.7787736,0.0018018
2009,3,12,54902,-33.77987294,0.001675
2009,3,13,54903,-33.78091826,0.0014654
2009,3,14,54904,-33.78194816,0.0012362
2009,3,15,54905,-33.78298877,0.0010234
2009,3,16,54906,-33.78404968,0.0008323
2009,3,17,54907,-33.78511031,0.000676
2009,3,18,54908,-33.78615593,0.0005837
2009,3,19,54909,-33.7871951,0.0005877
2009,3,20,54910,-33.78825879,0.0006993
2009,3,21,54911,-33.78937821,0.0008939
2009,3,22,54912,-33.79055933,0.0011276
2009,3,23,54913,-33.79178283,0.0013544
2009,3,24,54914,-33.79301398,0.0015356
2009,3,25,54915,-33.79421862,0.0016477
2009,3,26,54916,-33.79538157,0.0016775
2009,3,27,54917,-33.79650729,0.001617
2009,3,28,54918,-33.79761,0.0014645
2009,3,29,54919,-33.79869936,0.0012548
2009,3,30,54920,-33.79979148,0.0010342
2009,3,31,54921,-33.80089093,0.0008682
2009,4,1,54922,-33.80200502,0.0007914
2009,4,2,54923,-33.80311757,0.0008093
2009,4,3,54924,-33.80420104,0.0009099
2009,4,4,54925,-33.80523749,0.001091
2009,4,5,54926,-33.80625396,0.001335
2009,4,6,54927,-33.80730367,0.0015829
2009,4,7,54928,-33.80842342,0.0017512
2009,4,8,54929,-33.80960896,0.0017821
2009,4,9,54930,-33.81082639,0.001634
2009,4,10,54931,-33.81202085,0.0014597
2009,4,11,54932,-33.81327249,0.001303
2009,4,12,54933,-33.81458253,0.0010709
2009,4,13,54934,-33.81584307,0.0008483
2009,4,14,54935,-33.81706095,0.0007165
2009,4,15,54936,-33.81827903,0.0007311
2009,4,16,54937,-33.81956657,0.0008371
2009,4,17,54938,-33.82090792,0.0009566
2009,4,18,54939,-33.82224481,0.0010902
2009,4,19,54940,-33.8235622,0.001271
2009,4,20,54941,-33.82489018,0.001488
2009,4,21,54942,-33.82625293,0.0016921
2009,4,22,54943,-33.82764738,0.0018094
2009,4,23,54944,-33.82903556,0.0017986
2009,4,24,54945,-33.83038884,0.0016763
2009,4,25,54946,-33.83171959,0.0014969
2009,4,26,54947,-33.83307071,0.0013052
2009,4,27,54948,-33.83446616,0.0011432
2009,4,28,54949,-33.83590021,0.0010347
2009,4,29,54950,-33.83733245,0.0010139
2009,4,30,54951,-33.83873809,0.001104
2009,5,1,54952,-33.84012224,0.001294
2009,5,2,54953,-33.84151038,0.0015285
2009,5,3,54954,-33.84291695,0.0017113
2009,5,4,54955,-33.84431603,0.0017883
2009,5,5,54956,-33.84568785,0.0017605
2009,5,6,54957,-33.84703307,0.0016295
2009,5,7,54958,-33.84834101,0.0014088
2009,5,8,54959,-33.84959452,0.0011194
2009,5,9,54960,-33.85077308,0.0008404
2009,5,10,54961,-33.85191129,0.0006589
2009,5,11,54962,-33.85307355,0.0005676
2009,5,12,54963,-33.85426728,0.0005223
2009,5,13,54964,-33.85546263,0.0005461
2009,5,14,54965,-33.85666953,0.0006484
2009,5,15,54966,-33.8578931,0.0007776
2009,5,16,54967,-33.85909739,0.0009089
2009,5,17,54968,-33.86026214,0.0010498
2009,5,18,54969,-33.8614012,0.001209
2009,5,19,54970,-33.86255408,0.001372
2009,5,20,54971,-33.86375631,0.0014766
2009,5,21,54972,-33.86499917,0.0014606
2009,5,22,54973,-33.86624673,0.0013127
2009,5,23,54974,-33.86747707,0.0011132
2009,5,24,54975,-33.86872552,0.0009363
2009,5,25,54976,-33.87001241,0.0007961
2009,5,26,54977,-33.87129624,0.0007323
2009,5,27,54978,-33.87254313,0.0007774
2009,5,28,54979,-33.87374287,0.0009379
2009,5,29,54980,-33.87492366,0.0011733
2009,5,30,54981,-33.8761206,0.0013816
2009,5,31,54982,-33.87732412,0.001471
2009,6,1,54983,-33.87849754,0.0014279
2009,6,2,54984,-33.87962458,0.0012847
2009,6,3,54985,-33.88071088,0.0010894
2009,6,4,54986,-33.88177566,0.0008651
2009,6,5,54987,-33.88282059,0.0006319
2009,6,6,54988,-33.88384435,0.0004379
2009,6,7,54989,-33.88486862,0.0003191
2009,6,8,54990,-33.88591411,0.0002698
2009,6,9,54991,-33.88697339,0.0002674
2009,6,10,54992,-33.88802634,0.0003463
2009,6,11,54993,-33.88910358,0.0005319
2009,6,12,54994,-33.89023369,0.000667
2009,6,13,54995,-33.89130324,0.0007742
2009,6,14,54996,-33.89231406,0.0008952
2009,6,15,54997,-33.89329038,0.000969
2009,6,16,54998,-33.89421223,0.0010087
2009,6,17,54999,-33.89511467,0.0009979
2009,6,18,55000,-33.89601018,0.0009026
2009,6,19,55001,-33.8968922,0.0007241
2009,6,20,55002,-33.89774894,0.0005007
2009,6,21,55003,-33.89858283,0.0002971
2009,6,22,55004,-33.89936421,0.0001563
2009,6,23,55005,-33.90007711,0.0001333
2009,6,24,55006,-33.90069521,0.0002218
2009,6,25,55007,-33.90122796,0.0003988
2009,6,26,55008,-33.90169518,0.0005831
2009,6,27,55009,-33.90211691,0.0007043
2009,6,28,55010,-33.9025281,0.000733
2009,6,29,55011,-33.90294914,0.0006469
2009,6,30,55012,-33.90335851,0.0004452
2009,7,1,55013,-33.9037216,0.000183
2009,7,2,55014,-33.90404859,-5.18E-05
2009,7,3,55015,-33.90438168,-0.0002218
2009,7,4,55016,-33.90473318,-0.000345
2009,7,5,55017,-33.9050943,-0.0004134
2009,7,6,55018,-33.9054731,-0.0004069
2009,7,7,55019,-33.90586167,-0.0003493
2009,7,8,55020,-33.9062311,-0.0002589
2009,7,9,55021,-33.90657299,-0.0001297
2009,7,10,55022,-33.90689235,1.85e-05
2009,7,11,55023,-33.90718298,0.0001524
2009,7,12,55024,-33.90744728,0.0002586
2009,7,13,55025,-33.90769017,0.0003175
2009,7,14,55026,-33.90791228,0.0003105
2009,7,15,55027,-33.90811467,0.0002391
2009,7,16,55028,-33.90832031,0.0001299
2009,7,17,55029,-33.90856342,1e-05
2009,7,18,55030,-33.90886944,-0.0001027
2009,7,19,55031,-33.90920586,-0.000188
2009,7,20,55032,-33.90955925,-0.0001612
2009,7,21,55033,-33.90993248,-8.00E-07
2009,7,22,55034,-33.91030176,0.0002226
2009,7,23,55035,-33.91059931,0.0004252
2009,7,24,55036,-33.91082907,0.0006066
2009,7,25,55037,-33.91106147,0.0007378
2009,7,26,55038,-33.91135117,0.0007598
2009,7,27,55039,-33.91170662,0.0006541
2009,7,28,55040,-33.91210422,0.0004468
2009,7,29,55041,-33.91249314,0.000187
2009,7,30,55042,-33.91285847,-4.55E-05
2009,7,31,55043,-33.91320427,-0.0002287
2009,8,1,55044,-33.91350679,-0.0003561
2009,8,2,55045,-33.91380702,-0.0003516
2009,8,3,55046,-33.91418104,-0.0002238
2009,8,4,55047,-33.91462195,-7.27E-05
2009,8,5,55048,-33.91506824,5.98e-05
2009,8,6,55049,-33.91547575,0.0001905
2009,8,7,55050,-33.91585086,0.0003432
2009,8,8,55051,-33.91623296,0.0005065
2009,8,9,55052,-33.91664911,0.0006323
2009,8,10,55053,-33.91709533,0.0006774
2009,8,11,55054,-33.91755417,0.0006273
2009,8,12,55055,-33.91799967,0.0004845
2009,8,13,55056,-33.91840581,0.0002781
2009,8,14,55057,-33.91876553,6.81e-05
2009,8,15,55058,-33.91909148,-7.68E-05
2009,8,16,55059,-33.91941355,-9.95E-05
2009,8,17,55060,-33.91974988,1.67e-05
2009,8,18,55061,-33.92010966,0.0002529
2009,8,19,55062,-33.92047673,0.0005384
2009,8,20,55063,-33.92083069,0.0007963
2009,8,21,55064,-33.92116429,0.0009603
2009,8,22,55065,-33.92148736,0.000995
2009,8,23,55066,-33.92182267,0.0009042
2009,8,24,55067,-33.92218486,0.000719
2009,8,25,55068,-33.92257783,0.0004888
2009,8,26,55069,-33.922987,0.0002716
2009,8,27,55070,-33.92344114,0.0001348
2009,8,28,55071,-33.92394516,5.69e-05
2009,8,29,55072,-33.92447506,3.03e-05
2009,8,30,55073,-33.92503166,7.82e-05
2009,8,31,55074,-33.92561397,0.0001865
2009,9,1,55075,-33.92621186,0.0003286
2009,9,2,55076,-33.92679561,0.0004771
2009,9,3,55077,-33.92735909,0.0006369
2009,9,4,55078,-33.92791861,0.0007949
2009,9,5,55079,-33.92849163,0.0009154
2009,9,6,55080,-33.92907432,0.0009552
2009,9,7,55081,-33.92964606,0.0009057
2009,9,8,55082,-33.93022221,0.0008015
2009,9,9,55083,-33.93080826,0.0006347
2009,9,10,55084,-33.93136215,0.0004253
2009,9,11,55085,-33.93190374,0.0002892
2009,9,12,55086,-33.93247996,0.0002675
2009,9,13,55087,-33.93308981,0.0003423
2009,9,14,55088,-33.9337159,0.0005114
2009,9,15,55089,-33.93433579,0.0007553
2009,9,16,55090,-33.934959,0.0010353
2009,9,17,55091,-33.93557831,0.0012537
2009,9,18,55092,-33.93617912,0.0013458
2009,9,19,55093,-33.93676148,0.0013068
2009,9,20,55094,-33.93736216,0.0011731
2009,9,21,55095,-33.93799816,0.0009591
2009,9,22,55096,-33.93864479,0.000691
2009,9,23,55097,-33.93925872,0.0004408
2009,9,24,55098,-33.93988121,0.0003151
2009,9,25,55099,-33.94056135,0.0002805
2009,9,26,55100,-33.94124267,0.0002585
2009,9,27,55101,-33.94190576,0.0003117
2009,9,28,55102,-33.94259568,0.0004777
2009,9,29,55103,-33.94336121,0.000723
2009,9,30,55104,-33.94422502,0.0009843
2009,10,1,55105,-33.94515515,0.0011851
2009,10,2,55106,-33.94609219,0.0012908
2009,10,3,55107,-33.94699489,0.0013147
2009,10,4,55108,-33.9478738,0.0012867
2009,10,5,55109,-33.94875799,0.0011985
2009,10,6,55110,-33.94964201,0.0010342
2009,10,7,55111,-33.95051998,0.0008427
2009,10,8,55112,-33.9514079,0.0006858
2009,10,9,55113,-33.95230248,0.0005902
2009,10,10,55114,-33.95319139,0.0005768
2009,10,11,55115,-33.95403641,0.0006389
2009,10,12,55116,-33.95482044,0.000803
2009,10,13,55117,-33.95560915,0.0010766
2009,10,14,55118,-33.95643888,0.0013309
2009,10,15,55119,-33.95725841,0.0014562
2009,10,16,55120,-33.95806805,0.0014821
2009,10,17,55121,-33.95890289,0.0014104
2009,10,18,55122,-33.95976171,0.0012286
2009,10,19,55123,-33.96063119,0.0009929
2009,10,20,55124,-33.96152447,0.000785
2009,10,21,55125,-33.96246014,0.0006478
2009,10,22,55126,-33.96345637,0.0005794
2009,10,23,55127,-33.96446324,0.00052
2009,10,24,55128,-33.96540963,0.000497
2009,10,25,55129,-33.96634571,0.0006106
2009,10,26,55130,-33.96734483,0.000821
2009,10,27,55131,-33.96841127,0.0010201
2009,10,28,55132,-33.96946976,0.0011395
2009,10,29,55133,-33.97047233,0.0012089
2009,10,30,55134,-33.97142623,0.0012564
2009,10,31,55135,-33.9723677,0.0012685
2009,11,1,55136,-33.97330477,0.0012009
2009,11,2,55137,-33.97423197,0.0010621
2009,11,3,55138,-33.97517588,0.0009061
2009,11,4,55139,-33.97615977,0.0007655
2009,11,5,55140,-33.97718569,0.0006694
2009,11,6,55141,-33.97822613,0.0006372
2009,11,7,55142,-33.97924,0.0006827
2009,11,8,55143,-33.98020439,0.0008078
2009,11,9,55144,-33.9811132,0.0009769
2009,11,10,55145,-33.98196997,0.0011398
2009,11,11,55146,-33.98279313,0.0012706
