Year,Month,Day,MJD,HAM_ms
2016,3,5,57452,0.04413871
2016,3,6,57453,0.04597734
2016,3,7,57454,0.04835103
2016,3,8,57455,0.05128046
2016,3,9,57456,0.05532132
2016,3,10,57457,0.05856395
2016,3,11,57458,0.06078722
2016,3,12,57459,0.06176388
2016,3,13,57460,0.06380994
2016,3,14,57461,0.06520877
2016,3,15,57462,0.06685830
2016,3,16,57463,0.06746016
2016,3,17,57464,0.06740605
2016,3,18,57465,0.06671488
2016,3,19,57466,0.06679935
2016,3,20,57467,0.06793025
2016,3,21,57468,0.06954446
2016,3,22,57469,0.07069157
2016,3,23,57470,0.07162663
2016,3,24,57471,0.07286741
2016,3,25,57472,0.07346363
2016,3,26,57473,0.07384798
2016,3,27,57474,0.07420001
2016,3,28,57475,0.07425245
2016,3,29,57476,0.07409153
2016,3,30,57477,0.07322042
2016,3,31,57478,0.07382469
2016,4,1,57479,0.07643130
2016,4,2,57480,0.07704114
2016,4,3,57481,0.07668431
2016,4,4,57482,0.07576060
2016,4,5,57483,0.07574804
2016,4,6,57484,0.07654682
2016,4,7,57485,0.07666967
2016,4,8,57486,0.07578004
2016,4,9,57487,0.07498541
2016,4,10,57488,0.07486500
2016,4,11,57489,0.07734595
2016,4,12,57490,0.07898716
2016,4,13,57491,0.07977362
2016,4,14,57492,0.07912150
2016,4,15,57493,0.07829471
2016,4,16,57494,0.07894773
2016,4,17,57495,0.08001421
2016,4,18,57496,0.07963233
2016,4,19,57497,0.07904661
2016,4,20,57498,0.07774653
2016,4,21,57499,0.07696567
2016,4,22,57500,0.07655936
2016,4,23,57501,0.07566205
2016,4,24,57502,0.07469027
2016,4,25,57503,0.07333366
2016,4,26,57504,0.07245662
2016,4,27,57505,0.07207527
2016,4,28,57506,0.07219514
2016,4,29,57507,0.07225214
2016,4,30,57508,0.07145826
2016,5,1,57509,0.07005572
2016,5,2,57510,0.06854844
2016,5,3,57511,0.06749279
2016,5,4,57512,0.06496159
2016,5,5,57513,0.06251921
2016,5,6,57514,0.06177239
2016,5,7,57515,0.06104537
2016,5,8,57516,0.06139468
2016,5,9,57517,0.06013261
2016,5,10,57518,0.05850008
2016,5,11,57519,0.05664379
2016,5,12,57520,0.05479507
2016,5,13,57521,0.05289252
2016,5,14,57522,0.05100677
2016,5,15,57523,0.04993233
2016,5,16,57524,0.04821519
2016,5,17,57525,0.04610842
2016,5,18,57526,0.04425299
2016,5,19,57527,0.04297221
2016,5,20,57528,0.04177366
2016,5,21,57529,0.04113166
2016,5,22,57530,0.03960604
2016,5,23,57531,0.03834689
2016,5,24,57532,0.03708616
2016,5,25,57533,0.03574919
2016,5,26,57534,0.03341806
2016,5,27,57535,0.03141739
2016,5,28,57536,0.03009344
2016,5,29,57537,0.03017622
2016,5,30,57538,0.02898009
2016,5,31,57539,0.02756657
2016,6,1,57540,0.02601323
2016,6,2,57541,0.02447695
2016,6,3,57542,0.02351833
2016,6,4,57543,0.02144237
2016,6,5,57544,0.01961799
2016,6,6,57545,0.01776768
2016,6,7,57546,0.01531935
2016,6,8,57547,0.01267564
2016,6,9,57548,0.01026108
2016,6,10,57549,0.00830865
2016,6,11,57550,0.00712015
2016,6,12,57551,0.00664465
2016,6,13,57552,0.00520781
2016,6,14,57553,0.00409729
2016,6,15,57554,0.00349403
2016,6,16,57555,0.00208660
2016,6,17,57556,0.00056690
2016,6,18,57557,0.00002642
2016,6,19,57558,-0.00072136
2016,6,20,57559,-0.00125200
2016,6,21,57560,-0.00180807
2016,6,22,57561,-0.00282254
2016,6,23,57562,-0.00370149
2016,6,24,57563,-0.00483070
2016,6,25,57564,-0.00482256
2016,6,26,57565,-0.00576500
2016,6,27,57566,-0.00627775
2016,6,28,57567,-0.00698362
2016,6,29,57568,-0.00828940
2016,6,30,57569,-0.00962182
2016,7,1,57570,-0.01044763
2016,7,2,57571,-0.01085001
2016,7,3,57572,-0.01053118
2016,7,4,57573,-0.01057839
2016,7,5,57574,-0.00973299
2016,7,6,57575,-0.01070298
2016,7,7,57576,-0.01233197
2016,7,8,57577,-0.01337453
2016,7,9,57578,-0.01397602
2016,7,10,57579,-0.01463963
2016,7,11,57580,-0.01453120
2016,7,12,57581,-0.01478361
2016,7,13,57582,-0.01474814
2016,7,14,57583,-0.01422087
2016,7,15,57584,-0.01349141
2016,7,16,57585,-0.01355746
2016,7,17,57586,-0.01405242
2016,7,18,57587,-0.01439832
2016,7,19,57588,-0.01411100
2016,7,20,57589,-0.01389129
2016,7,21,57590,-0.01396997
2016,7,22,57591,-0.01375227
2016,7,23,57592,-0.01323492
2016,7,24,57593,-0.01280234
2016,7,25,57594,-0.01266521
2016,7,26,57595,-0.01389203
2016,7,27,57596,-0.01483329
2016,7,28,57597,-0.01563306
2016,7,29,57598,-0.01652275
2016,7,30,57599,-0.01788696
2016,7,31,57600,-0.01940776
2016,8,1,57601,-0.02072447
2016,8,2,57602,-0.02185806
2016,8,3,57603,-0.02230674
2016,8,4,57604,-0.02282818
2016,8,5,57605,-0.02270059
2016,8,6,57606,-0.02298225
2016,8,7,57607,-0.02372145
2016,8,8,57608,-0.02468509
2016,8,9,57609,-0.02564693
2016,8,10,57610,-0.02693322
2016,8,11,57611,-0.02898956
2016,8,12,57612,-0.03054150
2016,8,13,57613,-0.03165968
2016,8,14,57614,-0.03291179
2016,8,15,57615,-0.03430226
2016,8,16,57616,-0.03567409
2016,8,17,57617,-0.03723437
2016,8,18,57618,-0.03886592
2016,8,19,57619,-0.03987939
2016,8,20,57620,-0.04077802
2016,8,21,57621,-0.04218108
2016,8,22,57622,-0.04422343
2016,8,23,57623,-0.04625414
2016,8,24,57624,-0.04716322
2016,8,25,57625,-0.04868095
2016,8,26,57626,-0.04999164
2016,8,27,57627,-0.05118736
2016,8,28,57628,-0.05235225
2016,8,29,57629,-0.05119980
2016,8,30,57630,-0.05034322
2016,8,31,57631,-0.04971679
2016,9,1,57632,-0.04892304
2016,9,2,57633,-0.04841471
2016,9,3,57634,-0.04877469
2016,9,4,57635,-0.04936378
2016,9,5,57636,-0.04867391
2016,9,6,57637,-0.04902096
2016,9,7,57638,-0.04955552
2016,9,8,57639,-0.05074106
2016,9,9,57640,-0.05119317
2016,9,10,57641,-0.05141147
2016,9,11,57642,-0.05163105
2016,9,12,57643,-0.05193197
2016,9,13,57644,-0.05280920
2016,9,14,57645,-0.05273604
2016,9,15,57646,-0.05174962
2016,9,16,57647,-0.05219542
2016,9,17,57648,-0.05273932
2016,9,18,57649,-0.05369068
2016,9,19,57650,-0.05354591
2016,9,20,57651,-0.05318111
2016,9,21,57652,-0.05454413
2016,9,22,57653,-0.05537579
2016,9,23,57654,-0.05583091
2016,9,24,57655,-0.05609699
2016,9,25,57656,-0.05600647
2016,9,26,57657,-0.05665463
2016,9,27,57658,-0.05727047
2016,9,28,57659,-0.05862883
2016,9,29,57660,-0.06018658
2016,9,30,57661,-0.06174903
2016,10,1,57662,-0.06177357
2016,10,2,57663,-0.06106977
2016,10,3,57664,-0.06125430
2016,10,4,57665,-0.06171988
2016,10,5,57666,-0.06202925
2016,10,6,57667,-0.06238037
2016,10,7,57668,-0.06257101
2016,10,8,57669,-0.06147350
2016,10,9,57670,-0.06137867
2016,10,10,57671,-0.06219056
2016,10,11,57672,-0.06374676
2016,10,12,57673,-0.06538318
2016,10,13,57674,-0.06669040
2016,10,14,57675,-0.06818039
2016,10,15,57676,-0.07043392
2016,10,16,57677,-0.07223901
2016,10,17,57678,-0.07432506
2016,10,18,57679,-0.07519065
2016,10,19,57680,-0.07638252
2016,10,20,57681,-0.07758705
2016,10,21,57682,-0.07803606
2016,10,22,57683,-0.07871808
2016,10,23,57684,-0.08049240
2016,10,24,57685,-0.08117973
2016,10,25,57686,-0.08110866
2016,10,26,57687,-0.08007349
2016,10,27,57688,-0.07889283
2016,10,28,57689,-0.07870002
2016,10,29,57690,-0.07948262
2016,10,30,57691,-0.08099940
2016,10,31,57692,-0.08270242
2016,11,1,57693,-0.08315265
2016,11,2,57694,-0.08342492
2016,11,3,57695,-0.08355595
2016,11,4,57696,-0.08487935
2016,11,5,57697,-0.08627899
2016,11,6,57698,-0.08657936
2016,11,7,57699,-0.08721474
2016,11,8,57700,-0.08683926
2016,11,9,57701,-0.08774839
2016,11,10,57702,-0.08848560
2016,11,11,57703,-0.08795443
2016,11,12,57704,-0.08689897
2016,11,13,57705,-0.08614389
2016,11,14,57706,-0.08644819
2016,11,15,57707,-0.08677698
2016,11,16,57708,-0.08693788
2016,11,17,57709,-0.08704908
2016,11,18,57710,-0.08689015
2016,11,19,57711,-0.08751070
2016,11,20,57712,-0.08718672
2016,11,21,57713,-0.08600688
2016,11,22,57714,-0.08540386
2016,11,23,57715,-0.08573784
2016,11,24,57716,-0.08650615
2016,11,25,57717,-0.08605646
2016,11,26,57718,-0.08567214
2016,11,27,57719,-0.08613822
2016,11,28,57720,-0.08634720
2016,11,29,57721,-0.08557715
2016,11,30,57722,-0.08495695
2016,12,1,57723,-0.08443539
2016,12,2,57724,-0.08472953
2016,12,3,57725,-0.08308131
2016,12,4,57726,-0.08207654
2016,12,5,57727,-0.08152106
2016,12,6,57728,-0.08168923
2016,12,7,57729,-0.08229148
2016,12,8,57730,-0.08176769
2016,12,9,57731,-0.08163334
2016,12,10,57732,-0.08110603
2016,12,11,57733,-0.08031249
2016,12,12,57734,-0.07834013
2016,12,13,57735,-0.07668424
2016,12,14,57736,-0.07378320
2016,12,15,57737,-0.07124555
2016,12,16,57738,-0.06880343
2016,12,17,57739,-0.06684554
2016,12,18,57740,-0.06478611
2016,12,19,57741,-0.06356495
2016,12,20,57742,-0.06177796
2016,12,21,57743,-0.05991418
2016,12,22,57744,-0.05794074
2016,12,23,57745,-0.05655908
2016,12,24,57746,-0.05450726
2016,12,25,57747,-0.05146144
2016,12,26,57748,-0.04866727
2016,12,27,57749,-0.04623333
2016,12,28,57750,-0.04471736
2016,12,29,57751,-0.04349452
2016,12,30,57752,-0.04187156
2016,12,31,57753,-0.03940637
2017,1,1,57754,-0.03718659
2017,1,2,57755,-0.03467274
2017,1,3,57756,-0.03240985
2017,1,4,57757,-0.02969595
2017,1,5,57758,-0.02670622
2017,1,6,57759,-0.02386448
2017,1,7,57760,-0.02150952
2017,1,8,57761,-0.01984321
2017,1,9,57762,-0.01853092
2017,1,10,57763,-0.01646255
2017,1,11,57764,-0.01383399
2017,1,12,57765,-0.01113328
2017,1,13,57766,-0.00925486
2017,1,14,57767,-0.00705632
2017,1,15,57768,-0.00502147
2017,1,16,57769,-0.00248454
2017,1,17,57770,0.00014587
2017,1,18,57771,0.00310699
2017,1,19,57772,0.00404807
2017,1,20,57773,0.00501008
2017,1,21,57774,0.00748863
2017,1,22,57775,0.01077393
2017,1,23,57776,0.01490046
2017,1,24,57777,0.01729745
2017,1,25,57778,0.01888417
2017,1,26,57779,0.02124958
2017,1,27,57780,0.02347260
2017,1,28,57781,0.02467707
2017,1,29,57782,0.02579840
2017,1,30,57783,0.02679807
2017,1,31,57784,0.02870329
2017,2,1,57785,0.03095081
2017,2,2,57786,0.03316763
2017,2,3,57787,0.03492814
2017,2,4,57788,0.03640458
2017,2,5,57789,0.03821100
2017,2,6,57790,0.03946213
2017,2,7,57791,0.04163802
2017,2,8,57792,0.04328360
2017,2,9,57793,0.04481419
2017,2,10,57794,0.04641396
2017,2,11,57795,0.04799207
2017,2,12,57796,0.04993248
2017,2,13,57797,0.05230403
2017,2,14,57798,0.05426208
2017,2,15,57799,0.05642500
2017,2,16,57800,0.05909898
2017,2,17,57801,0.06098080
2017,2,18,57802,0.06275509
2017,2,19,57803,0.06425837
2017,2,20,57804,0.06722852
2017,2,21,57805,0.07046339
2017,2,22,57806,0.07182856
2017,2,23,57807,0.07277202
2017,2,24,57808,0.07397286
2017,2,25,57809,0.07594201
2017,2,26,57810,0.07791155
2017,2,27,57811,0.07926041
2017,2,28,57812,0.08155349
2017,3,1,57813,0.08363096
2017,3,2,57814,0.08359991
2017,3,3,57815,0.08412000
2017,3,4,57816,0.08535909
2017,3,5,57817,0.08580031
2017,3,6,57818,0.08734856
2017,3,7,57819,0.09119224
2017,3,8,57820,0.09460681
2017,3,9,57821,0.09659603
2017,3,10,57822,0.09811608
2017,3,11,57823,0.10026358
2017,3,12,57824,0.10133193
2017,3,13,57825,0.10153448
2017,3,14,57826,0.10166909
2017,3,15,57827,0.10145599
2017,3,16,57828,0.10145283
2017,3,17,57829,0.10176968
2017,3,18,57830,0.10284226
2017,3,19,57831,0.10394630
2017,3,20,57832,0.10547457
2017,3,21,57833,0.10691653
2017,3,22,57834,0.10730802
2017,3,23,57835,0.10813668
2017,3,24,57836,0.10924206
2017,3,25,57837,0.10935711
2017,3,26,57838,0.10897793
2017,3,27,57839,0.10897670
2017,3,28,57840,0.10990257
2017,3,29,57841,0.11228026
2017,3,30,57842,0.11478288
2017,3,31,57843,0.11502397
2017,4,1,57844,0.11486392
2017,4,2,57845,0.11557002
2017,4,3,57846,0.11601776
2017,4,4,57847,0.11462081
2017,4,5,57848,0.11403001
2017,4,6,57849,0.11399075
2017,4,7,57850,0.11306568
2017,4,8,57851,0.11220606
2017,4,9,57852,0.11153513
2017,4,10,57853,0.11071398
2017,4,11,57854,0.10965550
2017,4,12,57855,0.10856524
2017,4,13,57856,0.10771034
2017,4,14,57857,0.10584527
2017,4,15,57858,0.10547771
2017,4,16,57859,0.10705897
2017,4,17,57860,0.10836377
2017,4,18,57861,0.10889932
2017,4,19,57862,0.10910606
2017,4,20,57863,0.11005876
2017,4,21,57864,0.10982429
2017,4,22,57865,0.10870455
2017,4,23,57866,0.10806706
2017,4,24,57867,0.10693624
2017,4,25,57868,0.10612752
2017,4,26,57869,0.10548769
2017,4,27,57870,0.10397123
2017,4,28,57871,0.10285010
2017,4,29,57872,0.10279567
2017,4,30,57873,0.10227582
2017,5,1,57874,0.10110452
2017,5,2,57875,0.10013742
2017,5,3,57876,0.09947119
2017,5,4,57877,0.09841100
2017,5,5,57878,0.09847848
2017,5,6,57879,0.09789335
2017,5,7,57880,0.09625066
2017,5,8,57881,0.09439970
2017,5,9,57882,0.09278398
2017,5,10,57883,0.09161848
2017,5,11,57884,0.09124453
2017,5,12,57885,0.09007406
2017,5,13,57886,0.08904035
2017,5,14,57887,0.08805731
2017,5,15,57888,0.08655300
2017,5,16,57889,0.08584966
2017,5,17,57890,0.08452746
2017,5,18,57891,0.08385337
2017,5,19,57892,0.08246840
2017,5,20,57893,0.08166628
2017,5,21,57894,0.08116867
2017,5,22,57895,0.08017904
2017,5,23,57896,0.07850140
2017,5,24,57897,0.07623344
2017,5,25,57898,0.07361746
2017,5,26,57899,0.07078483
2017,5,27,57900,0.06818437
2017,5,28,57901,0.06526761
2017,5,29,57902,0.06297694
2017,5,30,57903,0.06238608
2017,5,31,57904,0.06159317
2017,6,1,57905,0.06034134
2017,6,2,57906,0.05817372
2017,6,3,57907,0.05613450
2017,6,4,57908,0.05390030
2017,6,5,57909,0.05192453
2017,6,6,57910,0.05017292
2017,6,7,57911,0.04898297
2017,6,8,57912,0.04665213
2017,6,9,57913,0.04500933
2017,6,10,57914,0.04341280
2017,6,11,57915,0.04168872
2017,6,12,57916,0.04140625
2017,6,13,57917,0.04127142
2017,6,14,57918,0.03976303
2017,6,15,57919,0.03843107
2017,6,16,57920,0.03692416
2017,6,17,57921,0.03531724
2017,6,18,57922,0.03363772
2017,6,19,57923,0.03310741
2017,6,20,57924,0.03327407
2017,6,21,57925,0.03264369
2017,6,22,57926,0.03132082
2017,6,23,57927,0.03018457
2017,6,24,57928,0.02994079
2017,6,25,57929,0.02897852
2017,6,26,57930,0.02768116
2017,6,27,57931,0.02728329
2017,6,28,57932,0.02755376
2017,6,29,57933,0.02773571
2017,6,30,57934,0.02785004
2017,7,1,57935,0.02870330
2017,7,2,57936,0.02772375
2017,7,3,57937,0.02682376
2017,7,4,57938,0.02579682
2017,7,5,57939,0.02464630
2017,7,6,57940,0.02359426
2017,7,7,57941,0.02215748
2017,7,8,57942,0.02097138
2017,7,9,57943,0.01999717
2017,7,10,57944,0.01978849
2017,7,11,57945,0.01943098
2017,7,12,57946,0.01816003
2017,7,13,57947,0.01721442
2017,7,14,57948,0.01546077
2017,7,15,57949,0.01362603
2017,7,16,57950,0.01172509
2017,7,17,57951,0.01084545
2017,7,18,57952,0.01044027
2017,7,19,57953,0.00919684
2017,7,20,57954,0.00799398
2017,7,21,57955,0.00636281
2017,7,22,57956,0.00489158
2017,7,23,57957,0.00345220
2017,7,24,57958,0.00268761
2017,7,25,57959,0.00120805
2017,7,26,57960,-0.00072103
2017,7,27,57961,-0.00323906
2017,7,28,57962,-0.00567970
2017,7,29,57963,-0.00859323
2017,7,30,57964,-0.01088623
2017,7,31,57965,-0.01293903
2017,8,1,57966,-0.01569636
2017,8,2,57967,-0.01760180
2017,8,3,57968,-0.01893056
2017,8,4,57969,-0.02085354
2017,8,5,57970,-0.02235363
2017,8,6,57971,-0.02336858
2017,8,7,57972,-0.02391872
2017,8,8,57973,-0.02457299
2017,8,9,57974,-0.02490451
2017,8,10,57975,-0.02525761
2017,8,11,57976,-0.02550362
2017,8,12,57977,-0.02595024
2017,8,13,57978,-0.02623245
2017,8,14,57979,-0.02741555
2017,8,15,57980,-0.02771166
2017,8,16,57981,-0.02793774
2017,8,17,57982,-0.02901642
2017,8,18,57983,-0.03005712
2017,8,19,57984,-0.03164059
2017,8,20,57985,-0.03234459
2017,8,21,57986,-0.03285246
2017,8,22,57987,-0.03313764
2017,8,23,57988,-0.03501388
2017,8,24,57989,-0.03611161
2017,8,25,57990,-0.03596238
2017,8,26,57991,-0.03662382
2017,8,27,57992,-0.03691971
2017,8,28,57993,-0.03699356
2017,8,29,57994,-0.03645732
2017,8,30,57995,-0.03728833
2017,8,31,57996,-0.03902719
2017,9,1,57997,-0.03991500
2017,9,2,57998,-0.04145110
2017,9,3,57999,-0.04270396
2017,9,4,58000,-0.04453407
2017,9,5,58001,-0.04642503
2017,9,6,58002,-0.04887227
2017,9,7,58003,-0.04992900
2017,9,8,58004,-0.05121030
2017,9,9,58005,-0.05245863
2017,9,10,58006,-0.05295680
2017,9,11,58007,-0.05406391
2017,9,12,58008,-0.05542867
2017,9,13,58009,-0.05697410
2017,9,14,58010,-0.05875266
2017,9,15,58011,-0.05951393
2017,9,16,58012,-0.05938703
2017,9,17,58013,-0.05853016
2017,9,18,58014,-0.05965378
2017,9,19,58015,-0.06104825
2017,9,20,58016,-0.06245696
2017,9,21,58017,-0.06315485
2017,9,22,58018,-0.06327915
2017,9,23,58019,-0.06340995
2017,9,24,58020,-0.06359394
2017,9,25,58021,-0.06472426
2017,9,26,58022,-0.06524083
2017,9,27,58023,-0.06543515
2017,9,28,58024,-0.06472549
2017,9,29,58025,-0.06369381
2017,9,30,58026,-0.06391286
2017,10,1,58027,-0.06450080
2017,10,2,58028,-0.06388100
2017,10,3,58029,-0.06348292
2017,10,4,58030,-0.06253538
2017,10,5,58031,-0.06387803
2017,10,6,58032,-0.06482831
2017,10,7,58033,-0.06477628
2017,10,8,58034,-0.06476998
2017,10,9,58035,-0.06522245
2017,10,10,58036,-0.06559687
2017,10,11,58037,-0.06591021
2017,10,12,58038,-0.06636954
2017,10,13,58039,-0.06643372
2017,10,14,58040,-0.06726441
2017,10,15,58041,-0.06778829
2017,10,16,58042,-0.06996106
2017,10,17,58043,-0.07258725
2017,10,18,58044,-0.07493510
2017,10,19,58045,-0.07655562
2017,10,20,58046,-0.07834813
2017,10,21,58047,-0.07904749
2017,10,22,58048,-0.07775102
2017,10,23,58049,-0.07818530
2017,10,24,58050,-0.07885105
2017,10,25,58051,-0.07974525
2017,10,26,58052,-0.08122212
2017,10,27,58053,-0.08238593
2017,10,28,58054,-0.08182582
2017,10,29,58055,-0.08046823
2017,10,30,58056,-0.07968297
2017,10,31,58057,-0.07959735
2017,11,1,58058,-0.08069063
2017,11,2,58059,-0.08188036
2017,11,3,58060,-0.08200621
2017,11,4,58061,-0.08064714
2017,11,5,58062,-0.07951117
2017,11,6,58063,-0.07867570
2017,11,7,58064,-0.07827179
2017,11,8,58065,-0.07856743
2017,11,9,58066,-0.07805450
2017,11,10,58067,-0.07660582
2017,11,11,58068,-0.07566288
2017,11,12,58069,-0.07557348
2017,11,13,58070,-0.07535938
2017,11,14,58071,-0.07520361
2017,11,15,58072,-0.07501034
2017,11,16,58073,-0.07483775
2017,11,17,58074,-0.07489187
2017,11,18,58075,-0.07464439
2017,11,19,58076,-0.07387621
2017,11,20,58077,-0.07383814
2017,11,21,58078,-0.07447091
2017,11,22,58079,-0.07428242
2017,11,23,58080,-0.07412580
2017,11,24,58081,-0.07393972
2017,11,25,58082,-0.07330243
2017,11,26,58083,-0.07321756
2017,11,27,58084,-0.07341726
2017,11,28,58085,-0.07272824
2017,11,29,58086,-0.07189226
2017,11,30,58087,-0.07114917
2017,12,1,58088,-0.06908862
2017,12,2,58089,-0.06856884
2017,12,3,58090,-0.06958036
2017,12,4,58091,-0.06952188
2017,12,5,58092,-0.06893866
2017,12,6,58093,-0.06860080
2017,12,7,58094,-0.06823441
2017,12,8,58095,-0.06665651
2017,12,9,58096,-0.06528045
2017,12,10,58097,-0.06312409
2017,12,11,58098,-0.06087991
2017,12,12,58099,-0.06069597
2017,12,13,58100,-0.06043531
2017,12,14,58101,-0.06043373
2017,12,15,58102,-0.06037284
2017,12,16,58103,-0.06023795
2017,12,17,58104,-0.06004524
2017,12,18,58105,-0.05856906
2017,12,19,58106,-0.05708850
2017,12,20,58107,-0.05603454
2017,12,21,58108,-0.05543720
2017,12,22,58109,-0.05507374
2017,12,23,58110,-0.05328781
2017,12,24,58111,-0.05136769
2017,12,25,58112,-0.04919494
2017,12,26,58113,-0.04720464
2017,12,27,58114,-0.04465752
2017,12,28,58115,-0.04201981
2017,12,29,58116,-0.03944164
2017,12,30,58117,-0.03810663
2017,12,31,58118,-0.03678312
2018,1,1,58119,-0.03514961
2018,1,2,58120,-0.03393987
2018,1,3,58121,-0.03161069
2018,1,4,58122,-0.02921259
2018,1,5,58123,-0.02740882
2018,1,6,58124,-0.02460614
2018,1,7,58125,-0.02275263
2018,1,8,58126,-0.02088043
2018,1,9,58127,-0.01932807
2018,1,10,58128,-0.01744974
2018,1,11,58129,-0.01470187
2018,1,12,58130,-0.01198934
2018,1,13,58131,-0.01008887
2018,1,14,58132,-0.00871401
2018,1,15,58133,-0.00803598
2018,1,16,58134,-0.00618645
2018,1,17,58135,-0.00397776
2018,1,18,58136,-0.00180922
2018,1,19,58137,-0.00068144
2018,1,20,58138,0.00009194
2018,1,21,58139,0.00080017
2018,1,22,58140,0.00174632
2018,1,23,58141,0.00261984
2018,1,24,58142,0.00372322
2018,1,25,58143,0.00530395
2018,1,26,58144,0.00718205
2018,1,27,58145,0.00995121
2018,1,28,58146,0.01311822
2018,1,29,58147,0.01622542
2018,1,30,58148,0.01726011
2018,1,31,58149,0.01816010
2018,2,1,58150,0.01934586
2018,2,2,58151,0.02147753
2018,2,3,58152,0.02422052
2018,2,4,58153,0.02747673
2018,2,5,58154,0.02950141
2018,2,6,58155,0.03068810
2018,2,7,58156,0.03166403
2018,2,8,58157,0.03183065
2018,2,9,58158,0.03285371
2018,2,10,58159,0.03453321
2018,2,11,58160,0.03642075
2018,2,12,58161,0.03796298
2018,2,13,58162,0.03949147
2018,2,14,58163,0.04144675
2018,2,15,58164,0.04251361
2018,2,16,58165,0.04322084
2018,2,17,58166,0.04543826
2018,2,18,58167,0.04813899
2018,2,19,58168,0.05091214
2018,2,20,58169,0.05372106
2018,2,21,58170,0.05708670
2018,2,22,58171,0.06073827
2018,2,23,58172,0.06340188
2018,2,24,58173,0.06540526
2018,2,25,58174,0.06826070
2018,2,26,58175,0.07088619
2018,2,27,58176,0.07169037
2018,2,28,58177,0.07363482
2018,3,1,58178,0.07650270
2018,3,2,58179,0.07838776
2018,3,3,58180,0.07923404
2018,3,4,58181,0.08056116
2018,3,5,58182,0.08140361
2018,3,6,58183,0.08275052
2018,3,7,58184,0.08378983
2018,3,8,58185,0.08416356
2018,3,9,58186,0.08345542
2018,3,10,58187,0.08298509
2018,3,11,58188,0.08254001
2018,3,12,58189,0.08209789
2018,3,13,58190,0.08206540
2018,3,14,58191,0.08244036
2018,3,15,58192,0.08415145
2018,3,16,58193,0.08508103
2018,3,17,58194,0.08619484
2018,3,18,58195,0.08715746
2018,3,19,58196,0.08705201
2018,3,20,58197,0.08649645
2018,3,21,58198,0.08687370
2018,3,22,58199,0.08728472
2018,3,23,58200,0.08839994
2018,3,24,58201,0.08991626
2018,3,25,58202,0.09098987
2018,3,26,58203,0.09172131
2018,3,27,58204,0.09233884
2018,3,28,58205,0.09340165
2018,3,29,58206,0.09467103
2018,3,30,58207,0.09561327
2018,3,31,58208,0.09522486
2018,4,1,58209,0.09543934
2018,4,2,58210,0.09668705
2018,4,3,58211,0.09800853
2018,4,4,58212,0.09926700
2018,4,5,58213,0.10009158
2018,4,6,58214,0.10116331
2018,4,7,58215,0.10201363
2018,4,8,58216,0.10224512
2018,4,9,58217,0.10328630
2018,4,10,58218,0.10415922
2018,4,11,58219,0.10509885
2018,4,12,58220,0.10658385
2018,4,13,58221,0.10892124
2018,4,14,58222,0.11197672
2018,4,15,58223,0.11434941
2018,4,16,58224,0.11588523
2018,4,17,58225,0.11561585
2018,4,18,58226,0.11387019
2018,4,19,58227,0.11254667
2018,4,20,58228,0.11144128
2018,4,21,58229,0.11014251
2018,4,22,58230,0.10965991
2018,4,23,58231,0.10910525
2018,4,24,58232,0.10883296
2018,4,25,58233,0.10815438
2018,4,26,58234,0.10706650
2018,4,27,58235,0.10479642
2018,4,28,58236,0.10356812
2018,4,29,58237,0.10263685
2018,4,30,58238,0.10108632
2018,5,1,58239,0.10017185
2018,5,2,58240,0.09977178
2018,5,3,58241,0.09835255
2018,5,4,58242,0.09758611
2018,5,5,58243,0.09758687
2018,5,6,58244,0.09770171
2018,5,7,58245,0.09730961
2018,5,8,58246,0.09595881
2018,5,9,58247,0.09455663
2018,5,10,58248,0.09452192
2018,5,11,58249,0.09259419
2018,5,12,58250,0.09188979
2018,5,13,58251,0.09053795
2018,5,14,58252,0.08945695
2018,5,15,58253,0.08804478
2018,5,16,58254,0.08634124
2018,5,17,58255,0.08440244
2018,5,18,58256,0.08295607
2018,5,19,58257,0.08305502
2018,5,20,58258,0.08265314
2018,5,21,58259,0.08112645
2018,5,22,58260,0.07974465
2018,5,23,58261,0.07804311
2018,5,24,58262,0.07621035
2018,5,25,58263,0.07518746
2018,5,26,58264,0.07440818
2018,5,27,58265,0.07333847
2018,5,28,58266,0.07274271
2018,5,29,58267,0.07185433
2018,5,30,58268,0.07042468
2018,5,31,58269,0.06848212
2018,6,1,58270,0.06614254
2018,6,2,58271,0.06460146
2018,6,3,58272,0.06351754
2018,6,4,58273,0.06169699
2018,6,5,58274,0.05998488
2018,6,6,58275,0.05689973
2018,6,7,58276,0.05479257
2018,6,8,58277,0.05330222
2018,6,9,58278,0.05139273
2018,6,10,58279,0.04993093
2018,6,11,58280,0.04948195
2018,6,12,58281,0.04875792
2018,6,13,58282,0.04765949
2018,6,14,58283,0.04572356
2018,6,15,58284,0.04317046
2018,6,16,58285,0.04107604
2018,6,17,58286,0.03957613
2018,6,18,58287,0.03968952
2018,6,19,58288,0.03944037
2018,6,20,58289,0.03786803
2018,6,21,58290,0.03631558
2018,6,22,58291,0.03557949
2018,6,23,58292,0.03496129
2018,6,24,58293,0.03447420
2018,6,25,58294,0.03484893
2018,6,26,58295,0.03450409
2018,6,27,58296,0.03425349
2018,6,28,58297,0.03318701
2018,6,29,58298,0.03226125
2018,6,30,58299,0.03172817
2018,7,1,58300,0.03152078
