Year,Month,Day,MJD,SLAM_ms
2012,9,10,56180,0.06985200
2012,9,11,56181,0.07121886
2012,9,12,56182,0.07186063
2012,9,13,56183,0.07232859
2012,9,14,56184,0.07529961
2012,9,15,56185,0.07820557
2012,9,16,56186,0.07986321
2012,9,17,56187,0.08120950
2012,9,18,56188,0.08159305
2012,9,19,56189,0.08198960
2012,9,20,56190,0.08062274
2012,9,21,56191,0.07741144
2012,9,22,56192,0.07610777
2012,9,23,56193,0.07713666
2012,9,24,56194,0.08163366
2012,9,25,56195,0.08619113
2012,9,26,56196,0.08772566
2012,9,27,56197,0.09039591
2012,9,28,56198,0.09195223
2012,9,29,56199,0.09344667
2012,9,30,56200,0.09623730
2012,10,1,56201,0.09809372
2012,10,2,56202,0.09817070
2012,10,3,56203,0.09601806
2012,10,4,56204,0.09403403
2012,10,5,56205,0.09399575
2012,10,6,56206,0.09489916
2012,10,7,56207,0.09533665
2012,10,8,56208,0.09654667
2012,10,9,56209,0.09728910
2012,10,10,56210,0.09737719
2012,10,11,56211,0.09833714
2012,10,12,56212,0.10023518
2012,10,13,56213,0.10188384
2012,10,14,56214,0.10353392
2012,10,15,56215,0.10469746
2012,10,16,56216,0.10442332
2012,10,17,56217,0.10339670
2012,10,18,56218,0.10310521
2012,10,19,56219,0.10374807
2012,10,20,56220,0.10301359
2012,10,21,56221,0.10141579
2012,10,22,56222,0.10120040
2012,10,23,56223,0.10184982
2012,10,24,56224,0.10313433
2012,10,25,56225,0.10420600
2012,10,26,56226,0.10515343
2012,10,27,56227,0.10712811
2012,10,28,56228,0.10842541
2012,10,29,56229,0.10828177
2012,10,30,56230,0.10801397
2012,10,31,56231,0.10744438
2012,11,1,56232,0.10660490
2012,11,2,56233,0.10400286
2012,11,3,56234,0.09957112
2012,11,4,56235,0.09713975
2012,11,5,56236,0.09773798
2012,11,6,56237,0.09951253
2012,11,7,56238,0.09924770
2012,11,8,56239,0.09694453
2012,11,9,56240,0.09462363
2012,11,10,56241,0.09341075
2012,11,11,56242,0.09305306
2012,11,12,56243,0.09304006
2012,11,13,56244,0.09288124
2012,11,14,56245,0.09356981
2012,11,15,56246,0.09498706
2012,11,16,56247,0.09428496
2012,11,17,56248,0.09321952
2012,11,18,56249,0.09326899
2012,11,19,56250,0.09276885
2012,11,20,56251,0.09228004
2012,11,21,56252,0.09163532
2012,11,22,56253,0.09141879
2012,11,23,56254,0.09275224
2012,11,24,56255,0.09305584
2012,11,25,56256,0.09329384
2012,11,26,56257,0.09353466
2012,11,27,56258,0.09225618
2012,11,28,56259,0.09082999
2012,11,29,56260,0.08973853
2012,11,30,56261,0.08858441
2012,12,1,56262,0.08649344
2012,12,2,56263,0.08237791
2012,12,3,56264,0.07951382
2012,12,4,56265,0.07907380
2012,12,5,56266,0.07860257
2012,12,6,56267,0.07690270
2012,12,7,56268,0.07434102
2012,12,8,56269,0.07230856
2012,12,9,56270,0.06981396
2012,12,10,56271,0.06719602
2012,12,11,56272,0.06517447
2012,12,12,56273,0.06320752
2012,12,13,56274,0.06070984
2012,12,14,56275,0.06013896
2012,12,15,56276,0.06042314
2012,12,16,56277,0.06007050
2012,12,17,56278,0.06018903
2012,12,18,56279,0.05914759
2012,12,19,56280,0.05703296
2012,12,20,56281,0.05310599
2012,12,21,56282,0.04874425
2012,12,22,56283,0.04768239
2012,12,23,56284,0.04801372
2012,12,24,56285,0.04635044
2012,12,25,56286,0.04444157
2012,12,26,56287,0.04223275
2012,12,27,56288,0.03927161
2012,12,28,56289,0.03636337
2012,12,29,56290,0.03404144
2012,12,30,56291,0.03390478
2012,12,31,56292,0.03312220
2013,1,1,56293,0.03009047
2013,1,2,56294,0.02859614
2013,1,3,56295,0.02814659
2013,1,4,56296,0.02741626
2013,1,5,56297,0.02606351
2013,1,6,56298,0.02443740
2013,1,7,56299,0.02373839
2013,1,8,56300,0.02129943
2013,1,9,56301,0.01793828
2013,1,10,56302,0.01433930
2013,1,11,56303,0.01113575
2013,1,12,56304,0.00903609
2013,1,13,56305,0.00747398
2013,1,14,56306,0.00769093
2013,1,15,56307,0.00765391
2013,1,16,56308,0.00465765
2013,1,17,56309,0.00038960
2013,1,18,56310,-0.00278019
2013,1,19,56311,-0.00559600
2013,1,20,56312,-0.00989766
2013,1,21,56313,-0.01286639
2013,1,22,56314,-0.01250561
2013,1,23,56315,-0.01261314
2013,1,24,56316,-0.01314554
2013,1,25,56317,-0.01430338
2013,1,26,56318,-0.01719180
2013,1,27,56319,-0.01906817
2013,1,28,56320,-0.02130406
2013,1,29,56321,-0.02498817
2013,1,30,56322,-0.02790635
2013,1,31,56323,-0.02985475
2013,2,1,56324,-0.03185987
2013,2,2,56325,-0.03362465
2013,2,3,56326,-0.03529129
2013,2,4,56327,-0.03795942
2013,2,5,56328,-0.03997301
2013,2,6,56329,-0.04098166
2013,2,7,56330,-0.04432612
2013,2,8,56331,-0.04790859
2013,2,9,56332,-0.04871098
2013,2,10,56333,-0.05088297
2013,2,11,56334,-0.05471004
2013,2,12,56335,-0.05815182
2013,2,13,56336,-0.06207719
2013,2,14,56337,-0.06685640
2013,2,15,56338,-0.06914908
2013,2,16,56339,-0.06891405
2013,2,17,56340,-0.07026793
2013,2,18,56341,-0.07316267
2013,2,19,56342,-0.07672982
2013,2,20,56343,-0.07902300
2013,2,21,56344,-0.08037601
2013,2,22,56345,-0.08180291
2013,2,23,56346,-0.08276087
2013,2,24,56347,-0.08448490
2013,2,25,56348,-0.08573969
2013,2,26,56349,-0.08629805
2013,2,27,56350,-0.08765169
2013,2,28,56351,-0.08908023
2013,3,1,56352,-0.08886274
2013,3,2,56353,-0.08836679
2013,3,3,56354,-0.08843381
2013,3,4,56355,-0.09048841
2013,3,5,56356,-0.09366552
2013,3,6,56357,-0.09357696
2013,3,7,56358,-0.09326134
2013,3,8,56359,-0.09466137
2013,3,9,56360,-0.09658053
2013,3,10,56361,-0.09826224
2013,3,11,56362,-0.09924838
2013,3,12,56363,-0.10147396
2013,3,13,56364,-0.10296427
2013,3,14,56365,-0.10394613
2013,3,15,56366,-0.10487882
2013,3,16,56367,-0.10600332
2013,3,17,56368,-0.10804033
2013,3,18,56369,-0.11009111
2013,3,19,56370,-0.11285733
2013,3,20,56371,-0.11511749
2013,3,21,56372,-0.11809975
2013,3,22,56373,-0.12140187
2013,3,23,56374,-0.12280547
2013,3,24,56375,-0.12241444
2013,3,25,56376,-0.12254717
2013,3,26,56377,-0.12366847
2013,3,27,56378,-0.12525741
2013,3,28,56379,-0.12640580
2013,3,29,56380,-0.12638707
2013,3,30,56381,-0.12552092
2013,3,31,56382,-0.12352846
2013,4,1,56383,-0.12211708
2013,4,2,56384,-0.12212555
2013,4,3,56385,-0.12254444
2013,4,4,56386,-0.12166837
2013,4,5,56387,-0.12113722
2013,4,6,56388,-0.12222171
2013,4,7,56389,-0.12384865
2013,4,8,56390,-0.12436217
2013,4,9,56391,-0.12352870
2013,4,10,56392,-0.12346000
2013,4,11,56393,-0.12407204
2013,4,12,56394,-0.12435732
2013,4,13,56395,-0.12403579
2013,4,14,56396,-0.12489974
2013,4,15,56397,-0.12571086
2013,4,16,56398,-0.12477704
2013,4,17,56399,-0.12483315
2013,4,18,56400,-0.12741742
2013,4,19,56401,-0.12791490
2013,4,20,56402,-0.12608625
2013,4,21,56403,-0.12463647
2013,4,22,56404,-0.12242703
2013,4,23,56405,-0.12061640
2013,4,24,56406,-0.12024734
2013,4,25,56407,-0.12024506
2013,4,26,56408,-0.11914654
2013,4,27,56409,-0.11868883
2013,4,28,56410,-0.12155700
2013,4,29,56411,-0.12222299
2013,4,30,56412,-0.11885524
2013,5,1,56413,-0.11731057
2013,5,2,56414,-0.11587561
2013,5,3,56415,-0.11403784
2013,5,4,56416,-0.11246755
2013,5,5,56417,-0.10935060
2013,5,6,56418,-0.10526115
2013,5,7,56419,-0.10293360
2013,5,8,56420,-0.10257318
2013,5,9,56421,-0.10119307
2013,5,10,56422,-0.10040511
2013,5,11,56423,-0.10060624
2013,5,12,56424,-0.10119778
2013,5,13,56425,-0.10149592
2013,5,14,56426,-0.10008922
2013,5,15,56427,-0.09942516
2013,5,16,56428,-0.09943070
2013,5,17,56429,-0.09831303
2013,5,18,56430,-0.09738079
2013,5,19,56431,-0.09736772
2013,5,20,56432,-0.09833973
2013,5,21,56433,-0.09939971
2013,5,22,56434,-0.09761764
2013,5,23,56435,-0.09306950
2013,5,24,56436,-0.08990755
2013,5,25,56437,-0.08726113
2013,5,26,56438,-0.08505322
2013,5,27,56439,-0.08434878
2013,5,28,56440,-0.08351723
2013,5,29,56441,-0.08205343
2013,5,30,56442,-0.08092963
2013,5,31,56443,-0.08178409
2013,6,1,56444,-0.08031842
2013,6,2,56445,-0.07577171
2013,6,3,56446,-0.07258428
2013,6,4,56447,-0.07089175
2013,6,5,56448,-0.06826518
2013,6,6,56449,-0.06610745
2013,6,7,56450,-0.06579223
2013,6,8,56451,-0.06420230
2013,6,9,56452,-0.06226401
2013,6,10,56453,-0.06116392
2013,6,11,56454,-0.05987746
2013,6,12,56455,-0.05811325
2013,6,13,56456,-0.05577692
2013,6,14,56457,-0.05401368
2013,6,15,56458,-0.05047873
2013,6,16,56459,-0.04630694
2013,6,17,56460,-0.04480589
2013,6,18,56461,-0.04314506
2013,6,19,56462,-0.04005766
2013,6,20,56463,-0.03688889
2013,6,21,56464,-0.03293146
2013,6,22,56465,-0.02990638
2013,6,23,56466,-0.02955561
2013,6,24,56467,-0.03146229
2013,6,25,56468,-0.03273445
2013,6,26,56469,-0.03284440
2013,6,27,56470,-0.03234934
2013,6,28,56471,-0.03019973
2013,6,29,56472,-0.02833162
2013,6,30,56473,-0.02726472
2013,7,1,56474,-0.02588023
2013,7,2,56475,-0.02264813
2013,7,3,56476,-0.01850216
2013,7,4,56477,-0.01650597
2013,7,5,56478,-0.01540333
2013,7,6,56479,-0.01496354
2013,7,7,56480,-0.01713285
2013,7,8,56481,-0.01640400
2013,7,9,56482,-0.01462512
2013,7,10,56483,-0.01683037
2013,7,11,56484,-0.01797975
2013,7,12,56485,-0.01631532
2013,7,13,56486,-0.01503831
2013,7,14,56487,-0.01542929
2013,7,15,56488,-0.01442266
2013,7,16,56489,-0.01089229
2013,7,17,56490,-0.00742233
2013,7,18,56491,-0.00565896
2013,7,19,56492,-0.00565246
2013,7,20,56493,-0.00496205
2013,7,21,56494,-0.00418082
2013,7,22,56495,-0.00465082
2013,7,23,56496,-0.00392843
2013,7,24,56497,-0.00390991
2013,7,25,56498,-0.00268285
2013,7,26,56499,0.00213085
2013,7,27,56500,0.00531873
2013,7,28,56501,0.00498139
2013,7,29,56502,0.00351650
2013,7,30,56503,0.00271765
2013,7,31,56504,0.00373490
2013,8,1,56505,0.00675325
2013,8,2,56506,0.01020521
2013,8,3,56507,0.01245851
2013,8,4,56508,0.01282625
2013,8,5,56509,0.01266263
2013,8,6,56510,0.01331870
2013,8,7,56511,0.01310500
2013,8,8,56512,0.01161692
2013,8,9,56513,0.01114334
2013,8,10,56514,0.01061718
2013,8,11,56515,0.01013000
2013,8,12,56516,0.01111542
2013,8,13,56517,0.01125648
2013,8,14,56518,0.01098510
2013,8,15,56519,0.01298061
2013,8,16,56520,0.01506210
2013,8,17,56521,0.01832814
2013,8,18,56522,0.02156805
2013,8,19,56523,0.02261814
2013,8,20,56524,0.02260909
2013,8,21,56525,0.02261333
2013,8,22,56526,0.02430554
2013,8,23,56527,0.02622984
2013,8,24,56528,0.02679439
2013,8,25,56529,0.02640319
2013,8,26,56530,0.02689109
2013,8,27,56531,0.02827508
2013,8,28,56532,0.03004082
2013,8,29,56533,0.03258366
2013,8,30,56534,0.03381062
2013,8,31,56535,0.03350369
2013,9,1,56536,0.03315852
2013,9,2,56537,0.03293650
2013,9,3,56538,0.03359737
2013,9,4,56539,0.03375487
2013,9,5,56540,0.03321477
2013,9,6,56541,0.03285181
2013,9,7,56542,0.03219761
2013,9,8,56543,0.03237471
2013,9,9,56544,0.03187114
2013,9,10,56545,0.03074452
2013,9,11,56546,0.03126788
2013,9,12,56547,0.03197802
2013,9,13,56548,0.03156530
2013,9,14,56549,0.03038510
2013,9,15,56550,0.02843827
2013,9,16,56551,0.02905396
2013,9,17,56552,0.03157135
2013,9,18,56553,0.03323528
2013,9,19,56554,0.03480050
2013,9,20,56555,0.03567073
2013,9,21,56556,0.03730976
2013,9,22,56557,0.03888076
2013,9,23,56558,0.03986078
2013,9,24,56559,0.04054682
2013,9,25,56560,0.04200872
2013,9,26,56561,0.04483970
2013,9,27,56562,0.04601534
2013,9,28,56563,0.04505510
2013,9,29,56564,0.04557012
2013,9,30,56565,0.04698312
2013,10,1,56566,0.04767706
2013,10,2,56567,0.04787595
2013,10,3,56568,0.04705546
2013,10,4,56569,0.04684487
2013,10,5,56570,0.04804736
2013,10,6,56571,0.04949368
2013,10,7,56572,0.05125675
2013,10,8,56573,0.05462964
2013,10,9,56574,0.05824652
2013,10,10,56575,0.05827572
2013,10,11,56576,0.05596335
2013,10,12,56577,0.05433822
2013,10,13,56578,0.05430521
2013,10,14,56579,0.05528838
2013,10,15,56580,0.05638486
2013,10,16,56581,0.05893265
2013,10,17,56582,0.06112106
2013,10,18,56583,0.06187666
2013,10,19,56584,0.06269607
2013,10,20,56585,0.06362611
2013,10,21,56586,0.06308410
2013,10,22,56587,0.06281725
2013,10,23,56588,0.06462261
2013,10,24,56589,0.06647342
2013,10,25,56590,0.06753499
2013,10,26,56591,0.06759144
2013,10,27,56592,0.06791657
2013,10,28,56593,0.06822226
2013,10,29,56594,0.06830283
2013,10,30,56595,0.06699222
2013,10,31,56596,0.06550935
2013,11,1,56597,0.06596045
2013,11,2,56598,0.06635188
2013,11,3,56599,0.06810209
2013,11,4,56600,0.06983522
2013,11,5,56601,0.06977715
2013,11,6,56602,0.06733884
2013,11,7,56603,0.06358685
2013,11,8,56604,0.06199478
2013,11,9,56605,0.06069487
2013,11,10,56606,0.05802425
2013,11,11,56607,0.05482346
2013,11,12,56608,0.05246745
2013,11,13,56609,0.05149540
2013,11,14,56610,0.05257204
2013,11,15,56611,0.05468757
2013,11,16,56612,0.05466042
2013,11,17,56613,0.05192059
2013,11,18,56614,0.04998394
2013,11,19,56615,0.04852734
2013,11,20,56616,0.04633631
2013,11,21,56617,0.04357983
2013,11,22,56618,0.03971322
2013,11,23,56619,0.03711783
2013,11,24,56620,0.03664449
2013,11,25,56621,0.03600019
2013,11,26,56622,0.03301482
2013,11,27,56623,0.03147172
2013,11,28,56624,0.03213822
2013,11,29,56625,0.03225219
2013,11,30,56626,0.03142136
2013,12,1,56627,0.02974295
2013,12,2,56628,0.02844141
2013,12,3,56629,0.02876032
2013,12,4,56630,0.02878232
2013,12,5,56631,0.02668595
2013,12,6,56632,0.02586259
2013,12,7,56633,0.02556685
2013,12,8,56634,0.02322533
2013,12,9,56635,0.02077147
2013,12,10,56636,0.01936133
2013,12,11,56637,0.01827824
2013,12,12,56638,0.01712739
2013,12,13,56639,0.01545178
2013,12,14,56640,0.01212216
2013,12,15,56641,0.00927052
2013,12,16,56642,0.00679672
2013,12,17,56643,0.00448214
2013,12,18,56644,0.00391337
2013,12,19,56645,0.00359929
2013,12,20,56646,0.00059101
2013,12,21,56647,-0.00239717
2013,12,22,56648,-0.00535532
2013,12,23,56649,-0.00927490
2013,12,24,56650,-0.01096719
2013,12,25,56651,-0.01063636
2013,12,26,56652,-0.01113173
2013,12,27,56653,-0.01191546
2013,12,28,56654,-0.01299330
2013,12,29,56655,-0.01445365
2013,12,30,56656,-0.01447037
2013,12,31,56657,-0.01726727
2014,1,1,56658,-0.02001270
2014,1,2,56659,-0.02026263
2014,1,3,56660,-0.02158577
2014,1,4,56661,-0.02502473
2014,1,5,56662,-0.02722997
2014,1,6,56663,-0.02842851
2014,1,7,56664,-0.02987380
2014,1,8,56665,-0.02947878
2014,1,9,56666,-0.03095263
2014,1,10,56667,-0.03494050
2014,1,11,56668,-0.03835424
2014,1,12,56669,-0.03932151
2014,1,13,56670,-0.04022597
2014,1,14,56671,-0.04212331
2014,1,15,56672,-0.04469830
2014,1,16,56673,-0.04852938
2014,1,17,56674,-0.05150600
2014,1,18,56675,-0.05297850
2014,1,19,56676,-0.05503968
2014,1,20,56677,-0.05719823
2014,1,21,56678,-0.05903774
2014,1,22,56679,-0.06118038
2014,1,23,56680,-0.06138953
2014,1,24,56681,-0.06228085
2014,1,25,56682,-0.06397925
2014,1,26,56683,-0.06568090
2014,1,27,56684,-0.06826220
2014,1,28,56685,-0.06907444
2014,1,29,56686,-0.06814427
2014,1,30,56687,-0.06750744
2014,1,31,56688,-0.06897925
2014,2,1,56689,-0.07216460
2014,2,2,56690,-0.07471454
2014,2,3,56691,-0.07747225
2014,2,4,56692,-0.07958300
2014,2,5,56693,-0.08109934
2014,2,6,56694,-0.08137669
2014,2,7,56695,-0.08047395
2014,2,8,56696,-0.08186087
2014,2,9,56697,-0.08521631
2014,2,10,56698,-0.08849798
2014,2,11,56699,-0.09160352
2014,2,12,56700,-0.09485912
2014,2,13,56701,-0.09530420
2014,2,14,56702,-0.09586879
2014,2,15,56703,-0.09860198
2014,2,16,56704,-0.09989745
2014,2,17,56705,-0.10083148
2014,2,18,56706,-0.10230508
2014,2,19,56707,-0.10449625
2014,2,20,56708,-0.10693029
2014,2,21,56709,-0.10892576
2014,2,22,56710,-0.11164272
2014,2,23,56711,-0.11403738
2014,2,24,56712,-0.11514753
2014,2,25,56713,-0.11658791
2014,2,26,56714,-0.11832751
2014,2,27,56715,-0.11900451
2014,2,28,56716,-0.11963428
2014,3,1,56717,-0.12153930
2014,3,2,56718,-0.12386264
2014,3,3,56719,-0.12674347
2014,3,4,56720,-0.13001963
2014,3,5,56721,-0.13120203
2014,3,6,56722,-0.13102513
2014,3,7,56723,-0.13101915
2014,3,8,56724,-0.13208022
2014,3,9,56725,-0.13455628
2014,3,10,56726,-0.13663564
2014,3,11,56727,-0.13840113
2014,3,12,56728,-0.14035123
2014,3,13,56729,-0.14040869
2014,3,14,56730,-0.13905144
2014,3,15,56731,-0.13922775
2014,3,16,56732,-0.14006865
2014,3,17,56733,-0.13922913
2014,3,18,56734,-0.13846897
2014,3,19,56735,-0.13989092
2014,3,20,56736,-0.14292894
2014,3,21,56737,-0.14578204
2014,3,22,56738,-0.14649825
2014,3,23,56739,-0.14542027
2014,3,24,56740,-0.14446257
2014,3,25,56741,-0.14574742
2014,3,26,56742,-0.14823163
2014,3,27,56743,-0.15074479
2014,3,28,56744,-0.15222211
2014,3,29,56745,-0.15339813
2014,3,30,56746,-0.15454768
2014,3,31,56747,-0.15334567
2014,4,1,56748,-0.15280568
2014,4,2,56749,-0.15476151
2014,4,3,56750,-0.15564350
2014,4,4,56751,-0.15520063
2014,4,5,56752,-0.15450555
2014,4,6,56753,-0.15510871
2014,4,7,56754,-0.15572050
2014,4,8,56755,-0.15527646
2014,4,9,56756,-0.15611810
2014,4,10,56757,-0.15644092
2014,4,11,56758,-0.15696783
2014,4,12,56759,-0.15901533
2014,4,13,56760,-0.15947577
2014,4,14,56761,-0.15904711
2014,4,15,56762,-0.15977646
2014,4,16,56763,-0.15974654
2014,4,17,56764,-0.16060388
2014,4,18,56765,-0.16166274
2014,4,19,56766,-0.16063773
2014,4,20,56767,-0.15880533
2014,4,21,56768,-0.15868186
2014,4,22,56769,-0.15978919
2014,4,23,56770,-0.16068267
2014,4,24,56771,-0.16167913
2014,4,25,56772,-0.16075252
2014,4,26,56773,-0.15863971
2014,4,27,56774,-0.15687170
2014,4,28,56775,-0.15704358
2014,4,29,56776,-0.15767339
2014,4,30,56777,-0.15648337
2014,5,1,56778,-0.15436646
2014,5,2,56779,-0.15322262
2014,5,3,56780,-0.15273105
2014,5,4,56781,-0.15291067
2014,5,5,56782,-0.15113982
2014,5,6,56783,-0.14839024
2014,5,7,56784,-0.14882883
2014,5,8,56785,-0.15133973
2014,5,9,56786,-0.15293218
2014,5,10,56787,-0.15269450
2014,5,11,56788,-0.15386321
2014,5,12,56789,-0.15371516
2014,5,13,56790,-0.15242690
2014,5,14,56791,-0.15190375
2014,5,15,56792,-0.15101279
2014,5,16,56793,-0.14923054
2014,5,17,56794,-0.14587361
2014,5,18,56795,-0.14159932
2014,5,19,56796,-0.13862824
2014,5,20,56797,-0.13796313
2014,5,21,56798,-0.13749035
2014,5,22,56799,-0.13638806
2014,5,23,56800,-0.13521987
2014,5,24,56801,-0.13291596
2014,5,25,56802,-0.13086209
2014,5,26,56803,-0.12948272
2014,5,27,56804,-0.12813292
2014,5,28,56805,-0.12695760
2014,5,29,56806,-0.12453667
2014,5,30,56807,-0.12196626
2014,5,31,56808,-0.11978627
2014,6,1,56809,-0.11791586
2014,6,2,56810,-0.11682682
2014,6,3,56811,-0.11591460
2014,6,4,56812,-0.11396940
2014,6,5,56813,-0.11147924
2014,6,6,56814,-0.10879510
2014,6,7,56815,-0.10478810
2014,6,8,56816,-0.10031890
2014,6,9,56817,-0.09778820
2014,6,10,56818,-0.09656351
2014,6,11,56819,-0.09530088
2014,6,12,56820,-0.09347966
2014,6,13,56821,-0.09105005
2014,6,14,56822,-0.08929625
2014,6,15,56823,-0.08842824
2014,6,16,56824,-0.08588553
2014,6,17,56825,-0.08159210
2014,6,18,56826,-0.07940126
2014,6,19,56827,-0.07871218
2014,6,20,56828,-0.07680241
2014,6,21,56829,-0.07358432
2014,6,22,56830,-0.07147775
2014,6,23,56831,-0.07055687
2014,6,24,56832,-0.06936860
2014,6,25,56833,-0.06767207
2014,6,26,56834,-0.06540670
2014,6,27,56835,-0.06183438
2014,6,28,56836,-0.05898140
2014,6,29,56837,-0.05817277
2014,6,30,56838,-0.05628727
2014,7,1,56839,-0.05230922
2014,7,2,56840,-0.04933082
2014,7,3,56841,-0.04851075
2014,7,4,56842,-0.04751618
2014,7,5,56843,-0.04671769
2014,7,6,56844,-0.04536238
2014,7,7,56845,-0.04237259
2014,7,8,56846,-0.03911495
2014,7,9,56847,-0.03636620
2014,7,10,56848,-0.03585043
2014,7,11,56849,-0.03630608
2014,7,12,56850,-0.03507061
2014,7,13,56851,-0.03336222
2014,7,14,56852,-0.03239713
2014,7,15,56853,-0.03240073
2014,7,16,56854,-0.03159063
2014,7,17,56855,-0.03012055
2014,7,18,56856,-0.02889374
2014,7,19,56857,-0.02688610
2014,7,20,56858,-0.02471810
2014,7,21,56859,-0.02480721
2014,7,22,56860,-0.02619334
2014,7,23,56861,-0.02622023
2014,7,24,56862,-0.02526223
2014,7,25,56863,-0.02212889
2014,7,26,56864,-0.01856320
2014,7,27,56865,-0.01650842
2014,7,28,56866,-0.01638920
2014,7,29,56867,-0.01722946
2014,7,30,56868,-0.01756756
2014,7,31,56869,-0.01786076
2014,8,1,56870,-0.01741571
2014,8,2,56871,-0.01557725
2014,8,3,56872,-0.01308131
2014,8,4,56873,-0.01167391
2014,8,5,56874,-0.01183560
2014,8,6,56875,-0.01041826
2014,8,7,56876,-0.00800919
2014,8,8,56877,-0.00615754
2014,8,9,56878,-0.00393188
2014,8,10,56879,-0.00284674
2014,8,11,56880,-0.00300288
2014,8,12,56881,-0.00341435
2014,8,13,56882,-0.00395535
2014,8,14,56883,-0.00291676
2014,8,15,56884,0.00039190
2014,8,16,56885,0.00296531
2014,8,17,56886,0.00262482
2014,8,18,56887,0.00116677
2014,8,19,56888,-0.00017927
2014,8,20,56889,-0.00171209
2014,8,21,56890,-0.00253725
2014,8,22,56891,-0.00192161
2014,8,23,56892,0.00046210
2014,8,24,56893,0.00233507
2014,8,25,56894,0.00344134
2014,8,26,56895,0.00471315
2014,8,27,56896,0.00586028
2014,8,28,56897,0.00779173
2014,8,29,56898,0.00988394
2014,8,30,56899,0.01069164
2014,8,31,56900,0.01110886
2014,9,1,56901,0.01086540
2014,9,2,56902,0.01020464
2014,9,3,56903,0.01053284
2014,9,4,56904,0.01200491
2014,9,5,56905,0.01239816
2014,9,6,56906,0.01083967
2014,9,7,56907,0.01070237
2014,9,8,56908,0.01185892
2014,9,9,56909,0.01226545
2014,9,10,56910,0.01195587
2014,9,11,56911,0.01219708
2014,9,12,56912,0.01187213
2014,9,13,56913,0.01156008
2014,9,14,56914,0.01278452
2014,9,15,56915,0.01408079
2014,9,16,56916,0.01557423
2014,9,17,56917,0.01736704
2014,9,18,56918,0.01941244
2014,9,19,56919,0.02080973
2014,9,20,56920,0.01987106
2014,9,21,56921,0.01982994
2014,9,22,56922,0.02109592
2014,9,23,56923,0.02123414
2014,9,24,56924,0.02197706
2014,9,25,56925,0.02302434
2014,9,26,56926,0.02238215
2014,9,27,56927,0.02196908
2014,9,28,56928,0.02227731
2014,9,29,56929,0.02457637
2014,9,30,56930,0.02769366
2014,10,1,56931,0.02941013
2014,10,2,56932,0.03190864
2014,10,3,56933,0.03400626
2014,10,4,56934,0.03621168
2014,10,5,56935,0.03840103
2014,10,6,56936,0.03926397
2014,10,7,56937,0.03808566
2014,10,8,56938,0.03651517
2014,10,9,56939,0.03748849
2014,10,10,56940,0.03958148
2014,10,11,56941,0.04115772
2014,10,12,56942,0.04374922
2014,10,13,56943,0.04695833
2014,10,14,56944,0.04851394
2014,10,15,56945,0.04981537
2014,10,16,56946,0.05106700
2014,10,17,56947,0.05062849
2014,10,18,56948,0.05063475
2014,10,19,56949,0.05073734
2014,10,20,56950,0.04975175
2014,10,21,56951,0.04928118
2014,10,22,56952,0.04937485
2014,10,23,56953,0.04932921
2014,10,24,56954,0.04895810
2014,10,25,56955,0.04786943
2014,10,26,56956,0.04686826
2014,10,27,56957,0.04581179
2014,10,28,56958,0.04447406
2014,10,29,56959,0.04470666
2014,10,30,56960,0.04607113
2014,10,31,56961,0.04636027
2014,11,1,56962,0.04717438
2014,11,2,56963,0.04787184
2014,11,3,56964,0.04605162
2014,11,4,56965,0.04520324
2014,11,5,56966,0.04576360
2014,11,6,56967,0.04562045
2014,11,7,56968,0.04495923
2014,11,8,56969,0.04414529
2014,11,9,56970,0.04409127
2014,11,10,56971,0.04262867
2014,11,11,56972,0.04005618
2014,11,12,56973,0.03927197
2014,11,13,56974,0.03929704
2014,11,14,56975,0.03888982
2014,11,15,56976,0.03849981
2014,11,16,56977,0.03775124
2014,11,17,56978,0.03740725
2014,11,18,56979,0.03886325
2014,11,19,56980,0.03832307
2014,11,20,56981,0.03586534
2014,11,21,56982,0.03492392
2014,11,22,56983,0.03430149
2014,11,23,56984,0.03283551
2014,11,24,56985,0.03167187
2014,11,25,56986,0.03084918
2014,11,26,56987,0.03048334
2014,11,27,56988,0.02907732
2014,11,28,56989,0.02610941
2014,11,29,56990,0.02467431
2014,11,30,56991,0.02482110
2014,12,1,56992,0.02408076
2014,12,2,56993,0.02290485
2014,12,3,56994,0.02145089
2014,12,4,56995,0.01960193
2014,12,5,56996,0.01824210
2014,12,6,56997,0.01708399
2014,12,7,56998,0.01488254
2014,12,8,56999,0.01261867
2014,12,9,57000,0.01113406
2014,12,10,57001,0.00954264
2014,12,11,57002,0.00825264
2014,12,12,57003,0.00681956
2014,12,13,57004,0.00427581
2014,12,14,57005,0.00128462
2014,12,15,57006,0.00017564
2014,12,16,57007,0.00058380
2014,12,17,57008,0.00080286
2014,12,18,57009,-0.00006804
2014,12,19,57010,-0.00159664
2014,12,20,57011,-0.00247267
2014,12,21,57012,-0.00395466
2014,12,22,57013,-0.00644054
2014,12,23,57014,-0.00863869
2014,12,24,57015,-0.00878030
2014,12,25,57016,-0.00899198
2014,12,26,57017,-0.01285262
2014,12,27,57018,-0.01539913
2014,12,28,57019,-0.01595785
2014,12,29,57020,-0.01741408
2014,12,30,57021,-0.01878317
2014,12,31,57022,-0.01830184
2015,1,1,57023,-0.01853460
2015,1,2,57024,-0.02178165
