Year,Month,Day,MJD,OAM_ms
1988,6,21,47333,-0.02285815
1988,6,22,47334,-0.00936147
1988,6,23,47335,-0.05144296
1988,6,24,47336,-0.05476611
1988,6,25,47337,-0.03112790
1988,6,26,47338,-0.01703373
1988,6,27,47339,-0.02164768
1988,6,28,47340,-0.03328662
1988,6,29,47341,-0.05298517
1988,6,30,47342,-0.05215109
1988,7,1,47343,-0.06312337
1988,7,2,47344,-0.03351406
1988,7,3,47345,-0.03055304
1988,7,4,47346,-0.05760017
1988,7,5,47347,-0.06456212
1988,7,6,47348,-0.04623431
1988,7,7,47349,-0.05787303
1988,7,8,47350,-0.06196421
1988,7,9,47351,-0.05824612
1988,7,10,47352,-0.02079312
1988,7,11,47353,0.03412027
1988,7,12,47354,-0.01102605
1988,7,13,47355,-0.01523482
1988,7,14,47356,-0.01806778
1988,7,15,47357,0.02535681
1988,7,16,47358,0.02247014
1988,7,17,47359,-0.00013838
1988,7,18,47360,0.02637586
1988,7,19,47361,-0.02164321
1988,7,20,47362,-0.02322340
1988,7,21,47363,-0.03224472
1988,7,22,47364,-0.02609100
1988,7,23,47365,-0.00762137
1988,7,24,47366,0.00834014
1988,7,25,47367,0.04526329
1988,7,26,47368,0.05721015
1988,7,27,47369,0.05918884
1988,7,28,47370,0.04322807
1988,7,29,47371,0.03882091
1988,7,30,47372,0.03081170
1988,7,31,47373,0.00860010
1988,8,1,47374,0.01059061
1988,8,2,47375,0.00410899
1988,8,3,47376,-0.02199828
1988,8,4,47377,-0.00433277
1988,8,5,47378,-0.05135629
1988,8,6,47379,-0.01495440
1988,8,7,47380,-0.00017636
1988,8,8,47381,0.00457665
1988,8,9,47382,-0.00260691
1988,8,10,47383,0.00030094
1988,8,11,47384,-0.00240002
1988,8,12,47385,0.03135290
1988,8,13,47386,0.00603137
1988,8,14,47387,-0.00152857
1988,8,15,47388,-0.04460453
1988,8,16,47389,-0.06914781
1988,8,17,47390,-0.06812040
1988,8,18,47391,-0.09562207
1988,8,19,47392,-0.05585824
1988,8,20,47393,-0.07361789
1988,8,21,47394,-0.06806358
1988,8,22,47395,-0.06884646
1988,8,23,47396,-0.06666225
1988,8,24,47397,-0.08030715
1988,8,25,47398,-0.08299037
1988,8,26,47399,-0.05193325
1988,8,27,47400,-0.05281630
1988,8,28,47401,-0.03906279
1988,8,29,47402,-0.02361062
1988,8,30,47403,-0.06210200
1988,8,31,47404,-0.05436908
1988,9,1,47405,-0.06457277
1988,9,2,47406,-0.02852942
1988,9,3,47407,-0.02360817
1988,9,4,47408,-0.03852877
1988,9,5,47409,-0.01804867
1988,9,6,47410,-0.06034338
1988,9,7,47411,-0.07545830
1988,9,8,47412,-0.04062396
1988,9,9,47413,-0.05595552
1988,9,10,47414,-0.03676565
1988,9,11,47415,-0.05392681
1988,9,12,47416,-0.00569473
1988,9,13,47417,0.02952304
1988,9,14,47418,0.02785224
1988,9,15,47419,-0.02519151
1988,9,16,47420,-0.01129413
1988,9,17,47421,-0.02039526
1988,9,18,47422,-0.00162246
1988,9,19,47423,-0.04278192
1988,9,20,47424,-0.02793558
1988,9,21,47425,-0.00663095
1988,9,22,47426,-0.04563122
1988,9,23,47427,-0.02007580
1988,9,24,47428,0.01714112
1988,9,25,47429,0.02122416
1988,9,26,47430,0.02136264
1988,9,27,47431,0.04501792
1988,9,28,47432,-0.00692988
1988,9,29,47433,-0.04919767
1988,9,30,47434,-0.04269384
1988,10,1,47435,-0.05268817
1988,10,2,47436,-0.03048102
1988,10,3,47437,-0.00216894
1988,10,4,47438,0.02411683
1988,10,5,47439,0.00242137
1988,10,6,47440,0.01110174
1988,10,7,47441,-0.00918571
1988,10,8,47442,0.01522037
1988,10,9,47443,-0.00124832
1988,10,10,47444,-0.01480907
1988,10,11,47445,-0.03788079
1988,10,12,47446,-0.04332448
1988,10,13,47447,-0.04519108
1988,10,14,47448,-0.03815509
1988,10,15,47449,-0.05285583
1988,10,16,47450,-0.06574709
1988,10,17,47451,-0.03967542
1988,10,18,47452,-0.05443416
1988,10,19,47453,-0.06222427
1988,10,20,47454,-0.05490653
1988,10,21,47455,-0.05428766
1988,10,22,47456,-0.05544391
1988,10,23,47457,-0.03406596
1988,10,24,47458,-0.04585801
1988,10,25,47459,-0.05022408
1988,10,26,47460,-0.05088555
1988,10,27,47461,-0.02207665
1988,10,28,47462,-0.01074019
1988,10,29,47463,-0.02350078
1988,10,30,47464,-0.02566823
1988,10,31,47465,-0.01162580
1988,11,1,47466,-0.04059541
1988,11,2,47467,-0.04464285
1988,11,3,47468,-0.05982984
1988,11,4,47469,-0.06299758
1988,11,5,47470,-0.07299254
1988,11,6,47471,-0.06365813
1988,11,7,47472,-0.05223238
1988,11,8,47473,-0.03898557
1988,11,9,47474,-0.01909728
1988,11,10,47475,-0.00544310
1988,11,11,47476,-0.03244177
1988,11,12,47477,-0.06623793
1988,11,13,47478,-0.06309163
1988,11,14,47479,-0.05027440
1988,11,15,47480,-0.05059821
1988,11,16,47481,-0.05353979
1988,11,17,47482,-0.01663813
1988,11,18,47483,-0.00613850
1988,11,19,47484,-0.04010299
1988,11,20,47485,-0.03001027
1988,11,21,47486,-0.02440604
1988,11,22,47487,-0.01829752
1988,11,23,47488,-0.02310823
1988,11,24,47489,-0.03699819
1988,11,25,47490,-0.04671038
1988,11,26,47491,-0.08486290
1988,11,27,47492,-0.06575871
1988,11,28,47493,-0.04938052
1988,11,29,47494,-0.05077214
1988,11,30,47495,-0.05895380
1988,12,1,47496,-0.01099457
1988,12,2,47497,-0.01696859
1988,12,3,47498,-0.04959164
1988,12,4,47499,-0.06151279
1988,12,5,47500,-0.04850869
1988,12,6,47501,-0.06783504
1988,12,7,47502,-0.06086391
1988,12,8,47503,-0.09091404
1988,12,9,47504,-0.04123792
1988,12,10,47505,-0.03090018
1988,12,11,47506,-0.02425358
1988,12,12,47507,-0.04082402
1988,12,13,47508,-0.01722963
1988,12,14,47509,-0.03930753
1988,12,15,47510,-0.05691270
1988,12,16,47511,-0.03127323
1988,12,17,47512,-0.05666820
1988,12,18,47513,-0.06848741
1988,12,19,47514,-0.05122515
1988,12,20,47515,-0.08147521
1988,12,21,47516,-0.05736598
1988,12,22,47517,-0.03088314
1988,12,23,47518,-0.06355175
1988,12,24,47519,-0.07348268
1988,12,25,47520,-0.07793315
1988,12,26,47521,-0.08370735
1988,12,27,47522,-0.09650585
1988,12,28,47523,-0.06723288
1988,12,29,47524,-0.05302069
1988,12,30,47525,-0.06099122
1988,12,31,47526,-0.07169348
1989,1,1,47527,-0.03090244
1989,1,2,47528,-0.01787731
1989,1,3,47529,-0.04368787
1989,1,4,47530,-0.07730562
1989,1,5,47531,-0.07885233
1989,1,6,47532,-0.03577898
1989,1,7,47533,-0.02443962
1989,1,8,47534,-0.05489358
1989,1,9,47535,-0.02497287
1989,1,10,47536,-0.03533034
1989,1,11,47537,-0.04874449
1989,1,12,47538,-0.06822190
1989,1,13,47539,-0.04992249
1989,1,14,47540,-0.10353687
1989,1,15,47541,-0.05063142
1989,1,16,47542,-0.06049975
1989,1,17,47543,-0.09679950
1989,1,18,47544,-0.10768941
1989,1,19,47545,-0.10849259
1989,1,20,47546,-0.10134128
1989,1,21,47547,-0.12269239
1989,1,22,47548,-0.11047613
1989,1,23,47549,-0.10476458
1989,1,24,47550,-0.10602333
1989,1,25,47551,-0.07126522
1989,1,26,47552,-0.05177789
1989,1,27,47553,-0.05577807
1989,1,28,47554,-0.06152687
1989,1,29,47555,-0.02692633
1989,1,30,47556,-0.05970474
1989,1,31,47557,-0.04392506
1989,2,1,47558,-0.06815117
1989,2,2,47559,0.00973232
1989,2,3,47560,0.00043591
1989,2,4,47561,0.00606816
1989,2,5,47562,-0.04959756
1989,2,6,47563,-0.07373333
1989,2,7,47564,-0.11184507
1989,2,8,47565,-0.04807119
1989,2,9,47566,-0.07243648
1989,2,10,47567,-0.06573376
1989,2,11,47568,-0.05705769
1989,2,12,47569,-0.03940147
1989,2,13,47570,-0.02845647
1989,2,14,47571,-0.04094908
1989,2,15,47572,-0.02148240
1989,2,16,47573,-0.02595259
1989,2,17,47574,-0.05914220
1989,2,18,47575,-0.09376792
1989,2,19,47576,-0.04895369
1989,2,20,47577,-0.05044735
1989,2,21,47578,-0.06641352
1989,2,22,47579,-0.05235841
1989,2,23,47580,-0.07555724
1989,2,24,47581,-0.04155424
1989,2,25,47582,-0.03675863
1989,2,26,47583,-0.02793337
1989,2,27,47584,-0.06784209
1989,2,28,47585,-0.03912863
1989,3,1,47586,-0.02695425
1989,3,2,47587,-0.03224130
1989,3,3,47588,-0.06376573
1989,3,4,47589,-0.05608792
1989,3,5,47590,-0.05401249
1989,3,6,47591,-0.02147379
1989,3,7,47592,-0.04427357
1989,3,8,47593,-0.02779446
1989,3,9,47594,-0.02484012
1989,3,10,47595,-0.03593282
1989,3,11,47596,-0.03002141
1989,3,12,47597,-0.05698374
1989,3,13,47598,-0.05863047
1989,3,14,47599,-0.07103579
1989,3,15,47600,-0.05337176
1989,3,16,47601,-0.03307704
1989,3,17,47602,-0.01917672
1989,3,18,47603,-0.03161148
1989,3,19,47604,-0.01788740
1989,3,20,47605,-0.05408807
1989,3,21,47606,-0.03636316
1989,3,22,47607,-0.02304258
1989,3,23,47608,-0.00440586
1989,3,24,47609,-0.01469005
1989,3,25,47610,-0.04213845
1989,3,26,47611,-0.05056140
1989,3,27,47612,-0.04191378
1989,3,28,47613,-0.01488537
1989,3,29,47614,-0.03257772
1989,3,30,47615,-0.04809214
1989,3,31,47616,-0.05126219
1989,4,1,47617,-0.05572816
1989,4,2,47618,-0.07705198
1989,4,3,47619,-0.07869925
1989,4,4,47620,-0.03622683
1989,4,5,47621,-0.06207374
1989,4,6,47622,-0.04829606
1989,4,7,47623,-0.02374369
1989,4,8,47624,-0.07564672
1989,4,9,47625,-0.09729220
1989,4,10,47626,-0.09683448
1989,4,11,47627,-0.02603121
1989,4,12,47628,-0.02163029
1989,4,13,47629,-0.00967821
1989,4,14,47630,-0.03322520
1989,4,15,47631,-0.06530140
1989,4,16,47632,-0.05320243
1989,4,17,47633,-0.01401343
1989,4,18,47634,-0.00355531
1989,4,19,47635,-0.01196910
1989,4,20,47636,-0.03329077
1989,4,21,47637,-0.01181508
1989,4,22,47638,0.01392472
1989,4,23,47639,0.05089770
1989,4,24,47640,0.07746095
1989,4,25,47641,0.06626566
1989,4,26,47642,0.05992548
1989,4,27,47643,0.03443450
1989,4,28,47644,0.05323696
1989,4,29,47645,0.03836309
1989,4,30,47646,0.03909083
1989,5,1,47647,0.01315501
1989,5,2,47648,-0.01326969
1989,5,3,47649,-0.03574975
1989,5,4,47650,-0.01555932
1989,5,5,47651,0.00048287
1989,5,6,47652,0.02552757
1989,5,7,47653,0.03724500
1989,5,8,47654,0.00234540
1989,5,9,47655,0.00803800
1989,5,10,47656,-0.00138250
1989,5,11,47657,0.03430569
1989,5,12,47658,0.04458008
1989,5,13,47659,0.07860798
1989,5,14,47660,0.08168324
1989,5,15,47661,0.03375893
1989,5,16,47662,0.04780536
1989,5,17,47663,0.01880484
1989,5,18,47664,0.02357466
1989,5,19,47665,0.03880501
1989,5,20,47666,0.00381364
1989,5,21,47667,-0.00212068
1989,5,22,47668,0.04307199
1989,5,23,47669,0.02526529
1989,5,24,47670,0.02138951
1989,5,25,47671,0.01501887
1989,5,26,47672,0.03240219
1989,5,27,47673,0.04324682
1989,5,28,47674,0.03704280
1989,5,29,47675,0.05713481
1989,5,30,47676,0.03940182
1989,5,31,47677,0.04725869
1989,6,1,47678,0.06860947
1989,6,2,47679,0.05164739
1989,6,3,47680,0.01382393
1989,6,4,47681,0.00045526
1989,6,5,47682,-0.02572175
1989,6,6,47683,-0.01117433
1989,6,7,47684,-0.00308485
1989,6,8,47685,0.02898712
1989,6,9,47686,0.02308713
1989,6,10,47687,0.02137394
1989,6,11,47688,0.01299542
1989,6,12,47689,0.02289530
1989,6,13,47690,0.00439172
1989,6,14,47691,0.03745903
1989,6,15,47692,0.02933736
1989,6,16,47693,0.03482186
1989,6,17,47694,0.05173766
1989,6,18,47695,0.04355968
1989,6,19,47696,0.02284702
1989,6,20,47697,0.01105366
1989,6,21,47698,0.01786615
1989,6,22,47699,0.03012699
1989,6,23,47700,0.03317265
1989,6,24,47701,0.03975689
1989,6,25,47702,0.04220057
1989,6,26,47703,0.01907333
1989,6,27,47704,0.01422178
1989,6,28,47705,0.00072933
1989,6,29,47706,0.02084283
1989,6,30,47707,0.03523826
1989,7,1,47708,0.04991513
1989,7,2,47709,0.05885497
1989,7,3,47710,0.05494420
1989,7,4,47711,0.02077193
1989,7,5,47712,0.00350777
1989,7,6,47713,0.02349083
1989,7,7,47714,0.02566704
1989,7,8,47715,0.04750818
1989,7,9,47716,0.04667708
1989,7,10,47717,-0.01017189
1989,7,11,47718,-0.02865740
1989,7,12,47719,-0.00434666
1989,7,13,47720,0.01972408
1989,7,14,47721,0.02765281
1989,7,15,47722,0.05454403
1989,7,16,47723,0.04145434
1989,7,17,47724,0.04161490
1989,7,18,47725,0.01162734
1989,7,19,47726,0.00069346
1989,7,20,47727,0.01069226
1989,7,21,47728,0.01229295
1989,7,22,47729,0.06914244
1989,7,23,47730,0.07293076
1989,7,24,47731,0.04586895
1989,7,25,47732,0.05599338
1989,7,26,47733,0.03360342
1989,7,27,47734,0.02665671
1989,7,28,47735,0.04482830
1989,7,29,47736,0.05484442
1989,7,30,47737,0.03610684
1989,7,31,47738,0.02760175
1989,8,1,47739,0.03363468
1989,8,2,47740,0.03464024
1989,8,3,47741,0.01925085
1989,8,4,47742,0.00505437
1989,8,5,47743,-0.03287207
1989,8,6,47744,-0.01584006
1989,8,7,47745,0.01459736
1989,8,8,47746,0.03127045
1989,8,9,47747,0.02881120
1989,8,10,47748,0.02748607
1989,8,11,47749,0.03340202
1989,8,12,47750,0.01039179
1989,8,13,47751,0.01977969
1989,8,14,47752,0.02387771
1989,8,15,47753,0.01193422
1989,8,16,47754,0.01138174
1989,8,17,47755,-0.00255375
1989,8,18,47756,0.03360171
1989,8,19,47757,0.03006460
1989,8,20,47758,0.06375139
1989,8,21,47759,0.04878970
1989,8,22,47760,0.03666530
1989,8,23,47761,-0.00975469
1989,8,24,47762,-0.03624114
1989,8,25,47763,-0.02568622
1989,8,26,47764,-0.02936723
1989,8,27,47765,-0.02565285
1989,8,28,47766,-0.01561320
1989,8,29,47767,-0.01786046
1989,8,30,47768,-0.01516607
1989,8,31,47769,0.02551321
1989,9,1,47770,0.05229931
1989,9,2,47771,0.06444980
1989,9,3,47772,0.07921549
1989,9,4,47773,0.02761466
1989,9,5,47774,0.00917108
1989,9,6,47775,0.00557806
1989,9,7,47776,-0.01492845
1989,9,8,47777,0.00488038
1989,9,9,47778,0.00162677
1989,9,10,47779,0.00734967
1989,9,11,47780,0.04030551
1989,9,12,47781,0.00995674
1989,9,13,47782,0.02477258
1989,9,14,47783,0.00695382
1989,9,15,47784,0.00400591
1989,9,16,47785,0.00228844
1989,9,17,47786,0.00835936
1989,9,18,47787,-0.01654884
1989,9,19,47788,0.00038005
1989,9,20,47789,-0.00853317
1989,9,21,47790,-0.00817024
1989,9,22,47791,0.01822770
1989,9,23,47792,0.02308718
1989,9,24,47793,-0.00529779
1989,9,25,47794,0.00421113
1989,9,26,47795,0.05617182
1989,9,27,47796,0.02797497
1989,9,28,47797,0.03775343
1989,9,29,47798,0.02463664
1989,9,30,47799,0.03922399
1989,10,1,47800,-0.01054361
1989,10,2,47801,0.01029408
1989,10,3,47802,-0.00542032
1989,10,4,47803,-0.04781985
1989,10,5,47804,-0.03221547
1989,10,6,47805,0.01397645
1989,10,7,47806,0.02604240
1989,10,8,47807,0.06819750
1989,10,9,47808,0.04787254
1989,10,10,47809,0.01489464
1989,10,11,47810,0.03548923
1989,10,12,47811,-0.01206822
1989,10,13,47812,-0.00948448
1989,10,14,47813,0.01444300
1989,10,15,47814,0.03483287
1989,10,16,47815,0.03789983
1989,10,17,47816,0.02371898
1989,10,18,47817,0.02034470
1989,10,19,47818,0.04639075
1989,10,20,47819,0.00278634
1989,10,21,47820,0.00141316
1989,10,22,47821,0.00879118
1989,10,23,47822,0.01163931
1989,10,24,47823,0.01912642
1989,10,25,47824,-0.00932319
1989,10,26,47825,-0.05005715
1989,10,27,47826,-0.05514334
1989,10,28,47827,-0.01787461
1989,10,29,47828,-0.01049307
1989,10,30,47829,0.02289889
1989,10,31,47830,0.05617551
1989,11,1,47831,0.04882372
1989,11,2,47832,0.02638011
1989,11,3,47833,0.01502356
1989,11,4,47834,0.00111428
1989,11,5,47835,0.00103679
1989,11,6,47836,-0.02059253
1989,11,7,47837,-0.00990769
1989,11,8,47838,0.01365306
1989,11,9,47839,-0.01634006
1989,11,10,47840,-0.03289532
1989,11,11,47841,-0.05491075
1989,11,12,47842,-0.06403379
1989,11,13,47843,-0.06776803
1989,11,14,47844,-0.08108106
1989,11,15,47845,-0.03465089
1989,11,16,47846,-0.03235246
1989,11,17,47847,-0.01842741
1989,11,18,47848,-0.02190674
1989,11,19,47849,-0.02706275
1989,11,20,47850,-0.00534452
1989,11,21,47851,-0.01971442
1989,11,22,47852,-0.00034675
1989,11,23,47853,0.00445322
1989,11,24,47854,0.03350485
1989,11,25,47855,-0.00018964
1989,11,26,47856,-0.03489352
1989,11,27,47857,-0.03604801
1989,11,28,47858,-0.01857627
1989,11,29,47859,-0.02904128
1989,11,30,47860,-0.02570043
1989,12,1,47861,-0.00594096
1989,12,2,47862,-0.02444168
1989,12,3,47863,-0.03636051
1989,12,4,47864,-0.05766532
1989,12,5,47865,-0.07907042
1989,12,6,47866,-0.05678915
1989,12,7,47867,-0.02487701
1989,12,8,47868,-0.03820268
1989,12,9,47869,-0.03997287
1989,12,10,47870,-0.05176210
1989,12,11,47871,-0.04749260
1989,12,12,47872,-0.04314907
1989,12,13,47873,-0.01856268
1989,12,14,47874,-0.01494862
1989,12,15,47875,-0.02125623
1989,12,16,47876,-0.03752231
1989,12,17,47877,-0.05019859
1989,12,18,47878,-0.01056368
1989,12,19,47879,0.00842318
1989,12,20,47880,0.01255724
1989,12,21,47881,-0.02302108
1989,12,22,47882,-0.02474082
1989,12,23,47883,-0.04390361
1989,12,24,47884,-0.05368552
1989,12,25,47885,-0.07490954
1989,12,26,47886,-0.06988798
1989,12,27,47887,-0.04660515
1989,12,28,47888,-0.05504051
1989,12,29,47889,-0.06575593
1989,12,30,47890,-0.06444816
1989,12,31,47891,-0.09715687
1990,1,1,47892,-0.07850499
1990,1,2,47893,-0.08640422
1990,1,3,47894,-0.07814409
1990,1,4,47895,-0.07629835
1990,1,5,47896,-0.05459687
1990,1,6,47897,-0.06876969
1990,1,7,47898,-0.05209958
1990,1,8,47899,-0.03045812
1990,1,9,47900,-0.05307671
1990,1,10,47901,-0.11519810
1990,1,11,47902,-0.08434118
1990,1,12,47903,-0.10121637
1990,1,13,47904,-0.12594820
1990,1,14,47905,-0.07084275
1990,1,15,47906,-0.06852804
1990,1,16,47907,-0.06724840
1990,1,17,47908,-0.06840692
1990,1,18,47909,-0.07071996
1990,1,19,47910,-0.08675485
1990,1,20,47911,-0.10702170
1990,1,21,47912,-0.03787210
1990,1,22,47913,-0.07307636
1990,1,23,47914,-0.06022439
1990,1,24,47915,-0.05737256
1990,1,25,47916,-0.03547616
1990,1,26,47917,-0.07644177
1990,1,27,47918,-0.05378257
1990,1,28,47919,-0.05152427
1990,1,29,47920,-0.07131948
1990,1,30,47921,-0.06572665
1990,1,31,47922,-0.02791972
1990,2,1,47923,-0.03748131
1990,2,2,47924,-0.03444244
1990,2,3,47925,-0.06065894
1990,2,4,47926,-0.04284686
1990,2,5,47927,-0.06143175
1990,2,6,47928,-0.07919492
1990,2,7,47929,-0.03645421
1990,2,8,47930,-0.05354052
1990,2,9,47931,-0.00743113
1990,2,10,47932,-0.04409937
1990,2,11,47933,-0.03948426
1990,2,12,47934,-0.08187577
1990,2,13,47935,-0.06626259
1990,2,14,47936,-0.04984521
1990,2,15,47937,-0.08190950
1990,2,16,47938,-0.05235343
1990,2,17,47939,-0.03274188
1990,2,18,47940,-0.02958114
1990,2,19,47941,-0.02327740
1990,2,20,47942,-0.07067198
1990,2,21,47943,-0.05462023
1990,2,22,47944,-0.05210103
1990,2,23,47945,-0.05273557
1990,2,24,47946,-0.07427787
1990,2,25,47947,-0.02187919
1990,2,26,47948,-0.04081662
1990,2,27,47949,-0.00625584
1990,2,28,47950,-0.02179992
1990,3,1,47951,-0.04008728
1990,3,2,47952,-0.05747982
1990,3,3,47953,-0.07601583
1990,3,4,47954,-0.06275623
1990,3,5,47955,-0.02750084
1990,3,6,47956,-0.01758822
1990,3,7,47957,-0.00260547
1990,3,8,47958,-0.03385266
1990,3,9,47959,0.01344834
1990,3,10,47960,-0.02075831
1990,3,11,47961,-0.02200108
1990,3,12,47962,-0.01468794
1990,3,13,47963,-0.00670381
1990,3,14,47964,-0.04662386
1990,3,15,47965,-0.07494686
1990,3,16,47966,-0.03755316
1990,3,17,47967,-0.01475639
1990,3,18,47968,-0.00729372
1990,3,19,47969,-0.03599084
1990,3,20,47970,-0.01252254
1990,3,21,47971,-0.00988866
1990,3,22,47972,-0.01108925
1990,3,23,47973,0.01451677
1990,3,24,47974,-0.02341682
1990,3,25,47975,-0.00087142
1990,3,26,47976,-0.00785866
1990,3,27,47977,-0.00346072
1990,3,28,47978,0.00649712
1990,3,29,47979,-0.02063966
1990,3,30,47980,-0.02498416
1990,3,31,47981,-0.04440821
1990,4,1,47982,-0.07718266
1990,4,2,47983,-0.10206170
1990,4,3,47984,-0.06024972
1990,4,4,47985,-0.04353449
1990,4,5,47986,-0.02879037
1990,4,6,47987,-0.02930515
1990,4,7,47988,-0.04534427
1990,4,8,47989,-0.04573558
1990,4,9,47990,-0.02029057
1990,4,10,47991,-0.02286132
1990,4,11,47992,-0.04839862
1990,4,12,47993,-0.03828121
1990,4,13,47994,-0.03960876
1990,4,14,47995,-0.04495728
1990,4,15,47996,-0.05617011
1990,4,16,47997,-0.07266364
1990,4,17,47998,-0.07166693
1990,4,18,47999,-0.05523566
1990,4,19,48000,-0.03436677
1990,4,20,48001,-0.02382598
1990,4,21,48002,-0.03237419
1990,4,22,48003,-0.02240194
1990,4,23,48004,-0.06104395
1990,4,24,48005,-0.05808658
1990,4,25,48006,-0.04688377
1990,4,26,48007,-0.04581730
1990,4,27,48008,-0.02913264
1990,4,28,48009,-0.06361227
1990,4,29,48010,-0.05915045
1990,4,30,48011,-0.05805224
1990,5,1,48012,-0.06728610
1990,5,2,48013,-0.09219903
1990,5,3,48014,-0.07547089
1990,5,4,48015,-0.04032338
1990,5,5,48016,-0.03807440
1990,5,6,48017,-0.03566093
1990,5,7,48018,-0.05466071
1990,5,8,48019,-0.03043063
1990,5,9,48020,-0.02120300
1990,5,10,48021,0.00224288
1990,5,11,48022,0.00026494
1990,5,12,48023,-0.03298678
1990,5,13,48024,-0.00145572
1990,5,14,48025,-0.00053373
1990,5,15,48026,-0.00327720
1990,5,16,48027,-0.01309042
1990,5,17,48028,-0.00773479
1990,5,18,48029,0.02028583
1990,5,19,48030,0.03709707
1990,5,20,48031,-0.01096088
1990,5,21,48032,0.01750358
1990,5,22,48033,0.04194758
1990,5,23,48034,0.03255384
1990,5,24,48035,0.02411905
1990,5,25,48036,0.03763355
1990,5,26,48037,0.02380108
1990,5,27,48038,-0.01191818
1990,5,28,48039,-0.05516821
1990,5,29,48040,-0.03947798
1990,5,30,48041,-0.01537990
1990,5,31,48042,-0.01624154
1990,6,1,48043,-0.03130527
1990,6,2,48044,-0.02165725
1990,6,3,48045,-0.02005746
1990,6,4,48046,-0.01832957
1990,6,5,48047,-0.03546146
1990,6,6,48048,-0.03807122
1990,6,7,48049,-0.01440956
1990,6,8,48050,-0.01671984
1990,6,9,48051,-0.00363137
1990,6,10,48052,0.01928496
1990,6,11,48053,0.02213419
1990,6,12,48054,0.05254256
1990,6,13,48055,0.04281363
1990,6,14,48056,0.04690436
1990,6,15,48057,-0.00840678
1990,6,16,48058,-0.03342735
1990,6,17,48059,0.01965076
1990,6,18,48060,0.01932955
1990,6,19,48061,0.04312285
1990,6,20,48062,0.08040383
1990,6,21,48063,0.05767865
1990,6,22,48064,0.04039024
