Year,Month,Day,MJD,AAM_ms
2015,12,23,57379,0.61066840
2015,12,24,57380,0.57960379
2015,12,25,57381,0.60920012
2015,12,26,57382,0.60479610
2015,12,27,57383,0.63676323
2015,12,28,57384,0.70184914
2015,12,29,57385,0.77735059
2015,12,30,57386,0.83432149
2015,12,31,57387,0.88683101
2016,1,1,57388,0.95395804
2016,1,2,57389,0.99688013
2016,1,3,57390,1.01818420
2016,1,4,57391,1.03497932
2016,1,5,57392,1.05527342
2016,1,6,57393,1.05585270
2016,1,7,57394,1.05673900
2016,1,8,57395,1.07181251
2016,1,9,57396,1.02051053
2016,1,10,57397,0.99794878
2016,1,11,57398,0.97205335
2016,1,12,57399,0.93509231
2016,1,13,57400,0.89347765
2016,1,14,57401,0.86530531
2016,1,15,57402,0.79844675
2016,1,16,57403,0.74203418
2016,1,17,57404,0.73088612
2016,1,18,57405,0.73534039
2016,1,19,57406,0.73413975
2016,1,20,57407,0.70450191
2016,1,21,57408,0.67887977
2016,1,22,57409,0.67668389
2016,1,23,57410,0.70720770
2016,1,24,57411,0.75631847
2016,1,25,57412,0.67015420
2016,1,26,57413,0.57552321
2016,1,27,57414,0.49356186
2016,1,28,57415,0.44801658
2016,1,29,57416,0.39441764
2016,1,30,57417,0.32864880
2016,1,31,57418,0.28926943
2016,2,1,57419,0.30437589
2016,2,2,57420,0.33330292
2016,2,3,57421,0.31063829
2016,2,4,57422,0.29536245
2016,2,5,57423,0.28314322
2016,2,6,57424,0.32897923
2016,2,7,57425,0.41639848
2016,2,8,57426,0.46735177
2016,2,9,57427,0.48302945
2016,2,10,57428,0.49651361
2016,2,11,57429,0.44728498
2016,2,12,57430,0.39197772
2016,2,13,57431,0.35989627
2016,2,14,57432,0.34610406
2016,2,15,57433,0.33947399
2016,2,16,57434,0.31076989
2016,2,17,57435,0.29050137
2016,2,18,57436,0.26478871
2016,2,19,57437,0.28074292
2016,2,20,57438,0.32752310
2016,2,21,57439,0.38772253
2016,2,22,57440,0.43567379
2016,2,23,57441,0.43906378
2016,2,24,57442,0.45741356
2016,2,25,57443,0.53064671
2016,2,26,57444,0.57357832
2016,2,27,57445,0.54611355
2016,2,28,57446,0.56532862
2016,2,29,57447,0.59675911
2016,3,1,57448,0.60700300
2016,3,2,57449,0.64979099
2016,3,3,57450,0.67904601
2016,3,4,57451,0.65997598
2016,3,5,57452,0.69518153
2016,3,6,57453,0.73543481
2016,3,7,57454,0.70444312
2016,3,8,57455,0.64704200
2016,3,9,57456,0.60111437
2016,3,10,57457,0.60661667
2016,3,11,57458,0.60882783
2016,3,12,57459,0.61162601
2016,3,13,57460,0.64975273
2016,3,14,57461,0.68356252
2016,3,15,57462,0.69998053
2016,3,16,57463,0.70402829
2016,3,17,57464,0.73332416
2016,3,18,57465,0.71806756
2016,3,19,57466,0.69156058
2016,3,20,57467,0.69086764
2016,3,21,57468,0.73828162
2016,3,22,57469,0.72268269
2016,3,23,57470,0.69159477
2016,3,24,57471,0.65698855
2016,3,25,57472,0.70059054
2016,3,26,57473,0.77193548
2016,3,27,57474,0.80585706
2016,3,28,57475,0.78858300
2016,3,29,57476,0.77818141
2016,3,30,57477,0.76922265
2016,3,31,57478,0.75508865
2016,4,1,57479,0.70834078
2016,4,2,57480,0.66831347
2016,4,3,57481,0.63750131
2016,4,4,57482,0.61258053
2016,4,5,57483,0.58563061
2016,4,6,57484,0.52215501
2016,4,7,57485,0.50616300
2016,4,8,57486,0.56193818
2016,4,9,57487,0.55604989
2016,4,10,57488,0.54966917
2016,4,11,57489,0.58039048
2016,4,12,57490,0.59039553
2016,4,13,57491,0.55728611
2016,4,14,57492,0.51519812
2016,4,15,57493,0.52455279
2016,4,16,57494,0.50483410
2016,4,17,57495,0.51161854
2016,4,18,57496,0.51674523
2016,4,19,57497,0.54182382
2016,4,20,57498,0.52870263
2016,4,21,57499,0.54723483
2016,4,22,57500,0.56153505
2016,4,23,57501,0.59611782
2016,4,24,57502,0.54378048
2016,4,25,57503,0.46894872
2016,4,26,57504,0.45576053
2016,4,27,57505,0.45915110
2016,4,28,57506,0.48163123
2016,4,29,57507,0.52132039
2016,4,30,57508,0.51246992
2016,5,1,57509,0.47916940
2016,5,2,57510,0.49107372
2016,5,3,57511,0.52557360
2016,5,4,57512,0.56987754
2016,5,5,57513,0.56244586
2016,5,6,57514,0.55815729
2016,5,7,57515,0.53555786
2016,5,8,57516,0.53518459
2016,5,9,57517,0.50350251
2016,5,10,57518,0.46533917
2016,5,11,57519,0.43561536
2016,5,12,57520,0.43030224
2016,5,13,57521,0.45487633
2016,5,14,57522,0.53935675
2016,5,15,57523,0.60689680
2016,5,16,57524,0.64785492
2016,5,17,57525,0.63507493
2016,5,18,57526,0.60771207
2016,5,19,57527,0.58186877
2016,5,20,57528,0.55752391
2016,5,21,57529,0.60909553
2016,5,22,57530,0.67315425
2016,5,23,57531,0.72404703
2016,5,24,57532,0.71337021
2016,5,25,57533,0.63742550
2016,5,26,57534,0.58892505
2016,5,27,57535,0.54248739
2016,5,28,57536,0.50246633
2016,5,29,57537,0.49122279
2016,5,30,57538,0.44813049
2016,5,31,57539,0.39881653
2016,6,1,57540,0.36483773
2016,6,2,57541,0.32611860
2016,6,3,57542,0.30548250
2016,6,4,57543,0.26659270
2016,6,5,57544,0.21965656
2016,6,6,57545,0.20795604
2016,6,7,57546,0.19694710
2016,6,8,57547,0.11766063
2016,6,9,57548,0.03841876
2016,6,10,57549,-0.05162748
2016,6,11,57550,-0.10618687
2016,6,12,57551,-0.14301056
2016,6,13,57552,-0.18832927
2016,6,14,57553,-0.23423938
2016,6,15,57554,-0.23318370
2016,6,16,57555,-0.28356793
2016,6,17,57556,-0.33075646
2016,6,18,57557,-0.37607073
2016,6,19,57558,-0.38642305
2016,6,20,57559,-0.40407539
2016,6,21,57560,-0.42744259
2016,6,22,57561,-0.40381338
2016,6,23,57562,-0.37711075
2016,6,24,57563,-0.38102128
2016,6,25,57564,-0.39314950
2016,6,26,57565,-0.36629712
2016,6,27,57566,-0.34045977
2016,6,28,57567,-0.33146327
2016,6,29,57568,-0.29798542
2016,6,30,57569,-0.27433034
2016,7,1,57570,-0.25047139
2016,7,2,57571,-0.25582579
2016,7,3,57572,-0.26014048
2016,7,4,57573,-0.28484414
2016,7,5,57574,-0.32646849
2016,7,6,57575,-0.38892335
2016,7,7,57576,-0.41051893
2016,7,8,57577,-0.39113331
2016,7,9,57578,-0.39223153
2016,7,10,57579,-0.41325130
2016,7,11,57580,-0.46749382
2016,7,12,57581,-0.56732591
2016,7,13,57582,-0.61516679
2016,7,14,57583,-0.65998946
2016,7,15,57584,-0.72019067
2016,7,16,57585,-0.75057831
2016,7,17,57586,-0.73809421
2016,7,18,57587,-0.71378032
2016,7,19,57588,-0.73446723
2016,7,20,57589,-0.73568364
2016,7,21,57590,-0.74436614
2016,7,22,57591,-0.75158880
2016,7,23,57592,-0.77979874
2016,7,24,57593,-0.83775547
2016,7,25,57594,-0.86435082
2016,7,26,57595,-0.83236079
2016,7,27,57596,-0.76508086
2016,7,28,57597,-0.69724189
2016,7,29,57598,-0.65777727
2016,7,30,57599,-0.64345139
2016,7,31,57600,-0.64684023
2016,8,1,57601,-0.60778613
2016,8,2,57602,-0.56809322
2016,8,3,57603,-0.52918236
2016,8,4,57604,-0.53632440
2016,8,5,57605,-0.54231301
2016,8,6,57606,-0.51474006
2016,8,7,57607,-0.49483623
2016,8,8,57608,-0.47792334
2016,8,9,57609,-0.49635617
2016,8,10,57610,-0.49108822
2016,8,11,57611,-0.47368514
2016,8,12,57612,-0.50790838
2016,8,13,57613,-0.55037051
2016,8,14,57614,-0.58502229
2016,8,15,57615,-0.57416233
2016,8,16,57616,-0.52951475
2016,8,17,57617,-0.49067593
2016,8,18,57618,-0.48938702
2016,8,19,57619,-0.49774979
2016,8,20,57620,-0.53990811
2016,8,21,57621,-0.56246796
2016,8,22,57622,-0.50908826
2016,8,23,57623,-0.47453373
2016,8,24,57624,-0.45578451
2016,8,25,57625,-0.46424164
2016,8,26,57626,-0.46456203
2016,8,27,57627,-0.47992929
2016,8,28,57628,-0.50314594
2016,8,29,57629,-0.49680826
2016,8,30,57630,-0.48981147
2016,8,31,57631,-0.49185579
2016,9,1,57632,-0.51062129
2016,9,2,57633,-0.52261864
2016,9,3,57634,-0.50452371
2016,9,4,57635,-0.44569410
2016,9,5,57636,-0.39552366
2016,9,6,57637,-0.34316527
2016,9,7,57638,-0.29091179
2016,9,8,57639,-0.28693030
2016,9,9,57640,-0.33867798
2016,9,10,57641,-0.33620289
2016,9,11,57642,-0.34634212
2016,9,12,57643,-0.35065721
2016,9,13,57644,-0.38478330
2016,9,14,57645,-0.38506796
2016,9,15,57646,-0.38894664
2016,9,16,57647,-0.39317473
2016,9,17,57648,-0.41268818
2016,9,18,57649,-0.39521249
2016,9,19,57650,-0.34734921
2016,9,20,57651,-0.28532122
2016,9,21,57652,-0.21239978
2016,9,22,57653,-0.16867334
2016,9,23,57654,-0.13275967
2016,9,24,57655,-0.10575767
2016,9,25,57656,-0.08101585
2016,9,26,57657,-0.07519883
2016,9,27,57658,-0.06080370
2016,9,28,57659,-0.08477900
2016,9,29,57660,-0.04895124
2016,9,30,57661,0.00147967
2016,10,1,57662,0.00805607
2016,10,2,57663,0.00040842
2016,10,3,57664,-0.00067740
2016,10,4,57665,-0.01049235
2016,10,5,57666,-0.03283532
2016,10,6,57667,-0.00826883
2016,10,7,57668,-0.00236835
2016,10,8,57669,0.00700367
2016,10,9,57670,0.02187022
2016,10,10,57671,0.03959721
2016,10,11,57672,0.07700503
2016,10,12,57673,0.11214646
2016,10,13,57674,0.15871483
2016,10,14,57675,0.19667489
2016,10,15,57676,0.20926877
2016,10,16,57677,0.23514883
2016,10,17,57678,0.25385210
2016,10,18,57679,0.25607120
2016,10,19,57680,0.25217508
2016,10,20,57681,0.20697690
2016,10,21,57682,0.23048586
2016,10,22,57683,0.25629636
2016,10,23,57684,0.26652484
2016,10,24,57685,0.25984803
2016,10,25,57686,0.23145309
2016,10,26,57687,0.19051557
2016,10,27,57688,0.16406791
2016,10,28,57689,0.19991763
2016,10,29,57690,0.25573936
2016,10,30,57691,0.30082362
2016,10,31,57692,0.30838483
2016,11,1,57693,0.30551070
2016,11,2,57694,0.30956855
2016,11,3,57695,0.33951118
2016,11,4,57696,0.37848209
2016,11,5,57697,0.39482504
2016,11,6,57698,0.44475588
2016,11,7,57699,0.46592155
2016,11,8,57700,0.47770700
2016,11,9,57701,0.50795689
2016,11,10,57702,0.54888161
2016,11,11,57703,0.54505167
2016,11,12,57704,0.51481766
2016,11,13,57705,0.45940882
2016,11,14,57706,0.40973643
2016,11,15,57707,0.35066633
2016,11,16,57708,0.29296229
2016,11,17,57709,0.24398292
2016,11,18,57710,0.21621711
2016,11,19,57711,0.24566644
2016,11,20,57712,0.27923336
2016,11,21,57713,0.30309491
2016,11,22,57714,0.35919313
2016,11,23,57715,0.39597421
2016,11,24,57716,0.44294846
2016,11,25,57717,0.44655906
2016,11,26,57718,0.46008302
2016,11,27,57719,0.51979859
2016,11,28,57720,0.51351736
2016,11,29,57721,0.48830817
2016,11,30,57722,0.52884912
2016,12,1,57723,0.57802058
2016,12,2,57724,0.57807407
2016,12,3,57725,0.54916361
2016,12,4,57726,0.51692581
2016,12,5,57727,0.47221519
2016,12,6,57728,0.44266524
2016,12,7,57729,0.39668823
2016,12,8,57730,0.36038909
2016,12,9,57731,0.36968982
2016,12,10,57732,0.37070931
2016,12,11,57733,0.34803067
2016,12,12,57734,0.33420275
2016,12,13,57735,0.30777200
2016,12,14,57736,0.28380145
2016,12,15,57737,0.31670230
2016,12,16,57738,0.35210093
2016,12,17,57739,0.28827775
2016,12,18,57740,0.22113351
2016,12,19,57741,0.19288100
2016,12,20,57742,0.17082295
2016,12,21,57743,0.17958462
2016,12,22,57744,0.19063755
2016,12,23,57745,0.23061615
2016,12,24,57746,0.22300380
2016,12,25,57747,0.22566841
2016,12,26,57748,0.18822711
2016,12,27,57749,0.21943987
2016,12,28,57750,0.23916290
2016,12,29,57751,0.22853660
2016,12,30,57752,0.25883898
2016,12,31,57753,0.23359059
2017,1,1,57754,0.21463356
2017,1,2,57755,0.23369489
2017,1,3,57756,0.24132246
2017,1,4,57757,0.25482712
2017,1,5,57758,0.27352060
2017,1,6,57759,0.26191009
2017,1,7,57760,0.26728574
2017,1,8,57761,0.27681843
2017,1,9,57762,0.25366682
2017,1,10,57763,0.20768147
2017,1,11,57764,0.21713333
2017,1,12,57765,0.21665448
2017,1,13,57766,0.20767485
2017,1,14,57767,0.17392997
2017,1,15,57768,0.17620257
2017,1,16,57769,0.14028256
2017,1,17,57770,0.08422824
2017,1,18,57771,0.07856093
2017,1,19,57772,0.10332246
2017,1,20,57773,0.13460819
2017,1,21,57774,0.15854101
2017,1,22,57775,0.17718034
2017,1,23,57776,0.15796627
2017,1,24,57777,0.14691450
2017,1,25,57778,0.06621978
2017,1,26,57779,0.03503827
2017,1,27,57780,0.07133205
2017,1,28,57781,0.05814142
2017,1,29,57782,0.04639613
2017,1,30,57783,0.05534182
2017,1,31,57784,0.03461652
2017,2,1,57785,0.01920875
2017,2,2,57786,0.03915010
2017,2,3,57787,0.07020514
2017,2,4,57788,0.11608178
2017,2,5,57789,0.13062716
2017,2,6,57790,0.14786079
2017,2,7,57791,0.16316237
2017,2,8,57792,0.18309063
2017,2,9,57793,0.21922900
2017,2,10,57794,0.27187360
2017,2,11,57795,0.29044687
2017,2,12,57796,0.27788543
2017,2,13,57797,0.31464285
2017,2,14,57798,0.35560468
2017,2,15,57799,0.39837581
2017,2,16,57800,0.34647660
2017,2,17,57801,0.30460304
2017,2,18,57802,0.24067576
2017,2,19,57803,0.19140207
2017,2,20,57804,0.14838225
2017,2,21,57805,0.11057255
2017,2,22,57806,0.09242957
2017,2,23,57807,0.06631419
2017,2,24,57808,0.04818032
2017,2,25,57809,-0.00184485
2017,2,26,57810,-0.05437187
2017,2,27,57811,-0.07584050
2017,2,28,57812,-0.05890154
2017,3,1,57813,-0.01945070
2017,3,2,57814,0.03646186
2017,3,3,57815,0.04120565
2017,3,4,57816,0.07734060
2017,3,5,57817,0.09697535
2017,3,6,57818,0.14102713
2017,3,7,57819,0.16145632
2017,3,8,57820,0.21372194
2017,3,9,57821,0.21642900
2017,3,10,57822,0.16740775
2017,3,11,57823,0.17552330
2017,3,12,57824,0.20364833
2017,3,13,57825,0.23778076
2017,3,14,57826,0.28568846
2017,3,15,57827,0.27118003
2017,3,16,57828,0.21850550
2017,3,17,57829,0.14461025
2017,3,18,57830,0.13252433
2017,3,19,57831,0.18117914
2017,3,20,57832,0.19551424
2017,3,21,57833,0.23210013
2017,3,22,57834,0.28215377
2017,3,23,57835,0.33006886
2017,3,24,57836,0.30884052
2017,3,25,57837,0.28752676
2017,3,26,57838,0.28302186
2017,3,27,57839,0.28329192
2017,3,28,57840,0.27769458
2017,3,29,57841,0.27465304
2017,3,30,57842,0.26022376
2017,3,31,57843,0.24296857
2017,4,1,57844,0.25514723
2017,4,2,57845,0.26764144
2017,4,3,57846,0.25277490
2017,4,4,57847,0.23165770
2017,4,5,57848,0.22258700
2017,4,6,57849,0.26378963
2017,4,7,57850,0.28997445
2017,4,8,57851,0.29795213
2017,4,9,57852,0.27577690
2017,4,10,57853,0.27523447
2017,4,11,57854,0.28643638
2017,4,12,57855,0.36173191
2017,4,13,57856,0.48619591
2017,4,14,57857,0.52995778
2017,4,15,57858,0.53081967
2017,4,16,57859,0.55292747
2017,4,17,57860,0.61804767
2017,4,18,57861,0.64915757
2017,4,19,57862,0.62567409
2017,4,20,57863,0.55665394
2017,4,21,57864,0.52499329
2017,4,22,57865,0.52468935
2017,4,23,57866,0.55801432
2017,4,24,57867,0.57519703
2017,4,25,57868,0.55461003
2017,4,26,57869,0.50128214
2017,4,27,57870,0.47368521
2017,4,28,57871,0.43079578
2017,4,29,57872,0.37322955
2017,4,30,57873,0.38910044
2017,5,1,57874,0.39106153
2017,5,2,57875,0.36991116
2017,5,3,57876,0.30860603
2017,5,4,57877,0.31731481
2017,5,5,57878,0.37599588
2017,5,6,57879,0.44738216
2017,5,7,57880,0.44361458
2017,5,8,57881,0.37266494
2017,5,9,57882,0.32756247
2017,5,10,57883,0.35048738
2017,5,11,57884,0.39549606
2017,5,12,57885,0.41685287
2017,5,13,57886,0.43518502
2017,5,14,57887,0.45710434
2017,5,15,57888,0.44050641
2017,5,16,57889,0.44980780
2017,5,17,57890,0.41925408
2017,5,18,57891,0.35357063
2017,5,19,57892,0.34033716
2017,5,20,57893,0.33071308
2017,5,21,57894,0.31119441
2017,5,22,57895,0.33297365
2017,5,23,57896,0.35042998
2017,5,24,57897,0.36030509
2017,5,25,57898,0.33407811
2017,5,26,57899,0.29696726
2017,5,27,57900,0.24554880
2017,5,28,57901,0.21390776
2017,5,29,57902,0.21948497
2017,5,30,57903,0.28219667
2017,5,31,57904,0.32412771
2017,6,1,57905,0.32321365
2017,6,2,57906,0.33558158
2017,6,3,57907,0.32198495
2017,6,4,57908,0.29124527
2017,6,5,57909,0.24383419
2017,6,6,57910,0.21485005
2017,6,7,57911,0.18457058
2017,6,8,57912,0.10642836
2017,6,9,57913,0.01777474
2017,6,10,57914,-0.00048864
2017,6,11,57915,-0.02864191
2017,6,12,57916,-0.05535395
2017,6,13,57917,-0.09015919
2017,6,14,57918,-0.11473475
2017,6,15,57919,-0.16372311
2017,6,16,57920,-0.21678518
2017,6,17,57921,-0.25363920
2017,6,18,57922,-0.34298110
2017,6,19,57923,-0.34895206
2017,6,20,57924,-0.32736551
2017,6,21,57925,-0.33141866
2017,6,22,57926,-0.33579076
2017,6,23,57927,-0.39702404
2017,6,24,57928,-0.40969643
2017,6,25,57929,-0.39611456
2017,6,26,57930,-0.36476595
2017,6,27,57931,-0.38319920
2017,6,28,57932,-0.41600292
2017,6,29,57933,-0.44782780
2017,6,30,57934,-0.48318837
2017,7,1,57935,-0.46614598
2017,7,2,57936,-0.41686621
2017,7,3,57937,-0.40104276
2017,7,4,57938,-0.44103245
2017,7,5,57939,-0.44183449
2017,7,6,57940,-0.42233744
2017,7,7,57941,-0.43177067
2017,7,8,57942,-0.43181019
2017,7,9,57943,-0.42082523
2017,7,10,57944,-0.41758064
2017,7,11,57945,-0.38537076
2017,7,12,57946,-0.35145932
2017,7,13,57947,-0.36406823
2017,7,14,57948,-0.43157204
2017,7,15,57949,-0.50456856
2017,7,16,57950,-0.60099623
2017,7,17,57951,-0.64785371
2017,7,18,57952,-0.62080373
2017,7,19,57953,-0.57292364
2017,7,20,57954,-0.55785901
2017,7,21,57955,-0.55994188
2017,7,22,57956,-0.54045024
2017,7,23,57957,-0.57160103
2017,7,24,57958,-0.58761702
2017,7,25,57959,-0.56414423
2017,7,26,57960,-0.51888956
2017,7,27,57961,-0.50561237
2017,7,28,57962,-0.49235235
2017,7,29,57963,-0.49700987
2017,7,30,57964,-0.54582678
2017,7,31,57965,-0.53030993
2017,8,1,57966,-0.55508290
2017,8,2,57967,-0.57662823
2017,8,3,57968,-0.57854088
2017,8,4,57969,-0.53317559
2017,8,5,57970,-0.48892920
2017,8,6,57971,-0.49286236
2017,8,7,57972,-0.51167360
2017,8,8,57973,-0.53434225
2017,8,9,57974,-0.54042364
2017,8,10,57975,-0.56358574
2017,8,11,57976,-0.59613639
2017,8,12,57977,-0.62654388
2017,8,13,57978,-0.66119775
2017,8,14,57979,-0.70074587
2017,8,15,57980,-0.73253355
2017,8,16,57981,-0.75311567
2017,8,17,57982,-0.76232989
2017,8,18,57983,-0.74367712
2017,8,19,57984,-0.75062680
2017,8,20,57985,-0.76902440
2017,8,21,57986,-0.75022083
2017,8,22,57987,-0.76317016
2017,8,23,57988,-0.79293700
2017,8,24,57989,-0.83060858
2017,8,25,57990,-0.83216177
2017,8,26,57991,-0.81949790
2017,8,27,57992,-0.78455155
2017,8,28,57993,-0.74889095
2017,8,29,57994,-0.73188417
2017,8,30,57995,-0.69389962
2017,8,31,57996,-0.64202040
2017,9,1,57997,-0.60952094
2017,9,2,57998,-0.61929493
2017,9,3,57999,-0.63188656
2017,9,4,58000,-0.63677987
2017,9,5,58001,-0.61463098
2017,9,6,58002,-0.56186249
2017,9,7,58003,-0.55018159
2017,9,8,58004,-0.54336109
2017,9,9,58005,-0.54683071
2017,9,10,58006,-0.50957332
2017,9,11,58007,-0.47784486
2017,9,12,58008,-0.47091629
2017,9,13,58009,-0.45699147
2017,9,14,58010,-0.45697370
2017,9,15,58011,-0.47729749
2017,9,16,58012,-0.46482037
2017,9,17,58013,-0.40819914
2017,9,18,58014,-0.33969659
2017,9,19,58015,-0.32593602
2017,9,20,58016,-0.32207099
2017,9,21,58017,-0.32480180
2017,9,22,58018,-0.29463086
2017,9,23,58019,-0.27764123
2017,9,24,58020,-0.25243132
2017,9,25,58021,-0.27509672
2017,9,26,58022,-0.30202708
2017,9,27,58023,-0.28223311
2017,9,28,58024,-0.21680432
2017,9,29,58025,-0.19010854
2017,9,30,58026,-0.21281145
2017,10,1,58027,-0.26650652
2017,10,2,58028,-0.34684760
2017,10,3,58029,-0.38803838
2017,10,4,58030,-0.41785754
2017,10,5,58031,-0.40583233
2017,10,6,58032,-0.38462899
2017,10,7,58033,-0.32125605
2017,10,8,58034,-0.28998498
2017,10,9,58035,-0.30767145
2017,10,10,58036,-0.30133480
2017,10,11,58037,-0.25539675
2017,10,12,58038,-0.22337232
2017,10,13,58039,-0.20864870
2017,10,14,58040,-0.16594036
2017,10,15,58041,-0.09989747
2017,10,16,58042,-0.01071513
2017,10,17,58043,0.03090213
2017,10,18,58044,0.08361645
2017,10,19,58045,0.08769126
2017,10,20,58046,0.11423457
2017,10,21,58047,0.10517040
2017,10,22,58048,0.14773865
2017,10,23,58049,0.17202154
2017,10,24,58050,0.14599888
2017,10,25,58051,0.14623716
2017,10,26,58052,0.17078730
2017,10,27,58053,0.14202576
2017,10,28,58054,0.11644607
2017,10,29,58055,0.13812398
2017,10,30,58056,0.10576394
2017,10,31,58057,0.07932314
2017,11,1,58058,0.06083910
2017,11,2,58059,0.07713941
2017,11,3,58060,0.11312890
2017,11,4,58061,0.14374523
2017,11,5,58062,0.15038105
2017,11,6,58063,0.15291646
2017,11,7,58064,0.12638236
2017,11,8,58065,0.15784237
2017,11,9,58066,0.17588608
2017,11,10,58067,0.24404714
2017,11,11,58068,0.28034079
2017,11,12,58069,0.28719107
2017,11,13,58070,0.32898768
2017,11,14,58071,0.35921317
2017,11,15,58072,0.34421428
2017,11,16,58073,0.31989356
2017,11,17,58074,0.31360029
2017,11,18,58075,0.28951903
2017,11,19,58076,0.24564452
2017,11,20,58077,0.26281672
2017,11,21,58078,0.21853514
2017,11,22,58079,0.15474221
2017,11,23,58080,0.16167735
2017,11,24,58081,0.16782141
2017,11,25,58082,0.14547260
2017,11,26,58083,0.16492245
2017,11,27,58084,0.15560642
2017,11,28,58085,0.18948029
2017,11,29,58086,0.26096035
2017,11,30,58087,0.27714021
2017,12,1,58088,0.30935005
2017,12,2,58089,0.31111778
2017,12,3,58090,0.32872052
2017,12,4,58091,0.36221888
2017,12,5,58092,0.39848899
2017,12,6,58093,0.42266169
2017,12,7,58094,0.42017584
2017,12,8,58095,0.44512897
2017,12,9,58096,0.43582022
2017,12,10,58097,0.40570796
2017,12,11,58098,0.37955782
2017,12,12,58099,0.38463552
2017,12,13,58100,0.34595497
2017,12,14,58101,0.28334650
2017,12,15,58102,0.24319816
2017,12,16,58103,0.22285497
2017,12,17,58104,0.20079583
2017,12,18,58105,0.18579198
2017,12,19,58106,0.19703034
2017,12,20,58107,0.20640165
2017,12,21,58108,0.17921143
2017,12,22,58109,0.14296649
2017,12,23,58110,0.11022872
2017,12,24,58111,0.11328124
2017,12,25,58112,0.11399128
2017,12,26,58113,0.12558031
2017,12,27,58114,0.11781433
2017,12,28,58115,0.09047362
2017,12,29,58116,0.07736358
2017,12,30,58117,0.09705030
2017,12,31,58118,0.09073320
2018,1,1,58119,0.07358447
2018,1,2,58120,0.02774743
2018,1,3,58121,0.00350626
2018,1,4,58122,0.03618689
2018,1,5,58123,-0.01016063
2018,1,6,58124,-0.09325167
2018,1,7,58125,-0.19450605
2018,1,8,58126,-0.27423792
2018,1,9,58127,-0.31702205
2018,1,10,58128,-0.29781964
2018,1,11,58129,-0.28860470
2018,1,12,58130,-0.28237226
2018,1,13,58131,-0.29810023
2018,1,14,58132,-0.29717160
2018,1,15,58133,-0.30392983
2018,1,16,58134,-0.31587642
2018,1,17,58135,-0.31071271
2018,1,18,58136,-0.29976045
2018,1,19,58137,-0.26320072
2018,1,20,58138,-0.26174654
2018,1,21,58139,-0.23638036
2018,1,22,58140,-0.19184197
2018,1,23,58141,-0.16364788
2018,1,24,58142,-0.11930019
2018,1,25,58143,-0.07672282
2018,1,26,58144,0.00616553
2018,1,27,58145,0.01993749
2018,1,28,58146,0.02605459
2018,1,29,58147,0.10481464
2018,1,30,58148,0.19022193
2018,1,31,58149,0.20257999
2018,2,1,58150,0.24577079
2018,2,2,58151,0.33103979
2018,2,3,58152,0.41596891
2018,2,4,58153,0.41897367
2018,2,5,58154,0.42069049
2018,2,6,58155,0.40364657
2018,2,7,58156,0.38377618
2018,2,8,58157,0.35523456
2018,2,9,58158,0.30308833
2018,2,10,58159,0.25996253
2018,2,11,58160,0.21776664
2018,2,12,58161,0.19966385
2018,2,13,58162,0.20434952
2018,2,14,58163,0.17606915
2018,2,15,58164,0.16793267
2018,2,16,58165,0.15973426
2018,2,17,58166,0.14726755
2018,2,18,58167,0.10927991
2018,2,19,58168,0.05617732
2018,2,20,58169,0.01914636
2018,2,21,58170,-0.04024582
2018,2,22,58171,-0.03251334
2018,2,23,58172,-0.03982201
2018,2,24,58173,-0.02474090
2018,2,25,58174,-0.04833065
2018,2,26,58175,-0.04624394
2018,2,27,58176,-0.04094429
2018,2,28,58177,-0.06702719
2018,3,1,58178,-0.06615612
2018,3,2,58179,-0.04650875
2018,3,3,58180,-0.04985985
2018,3,4,58181,-0.07419395
2018,3,5,58182,-0.08600913
2018,3,6,58183,-0.09048003
2018,3,7,58184,-0.04923291
2018,3,8,58185,0.04051613
2018,3,9,58186,0.09617476
2018,3,10,58187,0.11382808
2018,3,11,58188,0.10921600
2018,3,12,58189,0.13807896
2018,3,13,58190,0.16504452
2018,3,14,58191,0.18382427
2018,3,15,58192,0.18949705
2018,3,16,58193,0.16123237
2018,3,17,58194,0.09884737
2018,3,18,58195,0.05494853
2018,3,19,58196,0.00237924
2018,3,20,58197,-0.00521419
2018,3,21,58198,0.02599600
2018,3,22,58199,0.04869448
2018,3,23,58200,0.08124148
2018,3,24,58201,0.05517428
2018,3,25,58202,0.01299899
2018,3,26,58203,0.04545728
2018,3,27,58204,0.06743910
2018,3,28,58205,0.08720979
2018,3,29,58206,0.07297859
2018,3,30,58207,0.08982263
2018,3,31,58208,0.09857199
2018,4,1,58209,0.12048094
2018,4,2,58210,0.13153212
2018,4,3,58211,0.13565248
2018,4,4,58212,0.14604136
2018,4,5,58213,0.12445655
2018,4,6,58214,0.10823041
2018,4,7,58215,0.15352082
2018,4,8,58216,0.16968517
2018,4,9,58217,0.13860662
2018,4,10,58218,0.09226191
2018,4,11,58219,0.06996105
2018,4,12,58220,0.00906835
2018,4,13,58221,0.00879600
2018,4,14,58222,0.01795401
2018,4,15,58223,0.07603012
2018,4,16,58224,0.14410441
2018,4,17,58225,0.16524578
2018,4,18,58226,0.15870811
2018,4,19,58227,0.18805158
2018,4,20,58228,0.24268877
2018,4,21,58229,0.27515914
2018,4,22,58230,0.28806625
2018,4,23,58231,0.30632302
2018,4,24,58232,0.33475306
2018,4,25,58233,0.38849279
